entry_id,parl_id,source_id,details,type,start_date,end_date,amount,source_pdf,source_pagenum
P38_ABBOTT_Tony_9_9,ABBOTT_Tony,P38_ABBOTT_Tony,"Fuel 23 Mar to 25 Apr 16",Fuel,2016-03-23,2016-04-25,255.17,P38_ABBOTT_Tony.pdf,9
P38_ABETZ_Eric_18_3,ABETZ_Eric,P38_ABETZ_Eric,"Fuel 9 Dec to 26 Dec 15",Fuel,2015-12-09,2015-12-26,515.57,P38_ABETZ_Eric.pdf,18
P38_ABETZ_Eric_18_4,ABETZ_Eric,P38_ABETZ_Eric,"Lease 10 Dec 15 to 9 Jan 16",Lease,2015-12-10,2016-01-09,1096.90,P38_ABETZ_Eric.pdf,18
P38_ABETZ_Eric_7_10,ABETZ_Eric,P38_ABETZ_Eric,"Lease 10 Apr to 9 May 16",Lease,2016-04-10,2016-05-09,1096.90,P38_ABETZ_Eric.pdf,7
P38_ABETZ_Eric_7_11,ABETZ_Eric,P38_ABETZ_Eric,"Fuel 30 Apr 16",Fuel,2016-04-30,0000-00-00,130.78,P38_ABETZ_Eric.pdf,7
P38_ABETZ_Eric_7_12,ABETZ_Eric,P38_ABETZ_Eric,"Lease 10 May to 9 Jun 16",Lease,2016-05-10,2016-06-09,1096.90,P38_ABETZ_Eric.pdf,7
P38_ABETZ_Eric_7_13,ABETZ_Eric,P38_ABETZ_Eric,"Fuel 10 May to 27 May 16",Fuel,2016-05-10,2016-05-27,470.06,P38_ABETZ_Eric.pdf,7
P38_ABETZ_Eric_7_3,ABETZ_Eric,P38_ABETZ_Eric,"Fuel 3 Jan to 24 Jan 16",Fuel,2016-01-03,2016-01-24,417.95,P38_ABETZ_Eric.pdf,7
P38_ABETZ_Eric_7_4,ABETZ_Eric,P38_ABETZ_Eric,"Lease 10 Jan to 9 Feb 16",Lease,2016-01-10,2016-02-09,1096.90,P38_ABETZ_Eric.pdf,7
P38_ABETZ_Eric_7_5,ABETZ_Eric,P38_ABETZ_Eric,"Fuel 4 Feb to 18 Feb 16",Fuel,2016-02-04,2016-02-18,374.07,P38_ABETZ_Eric.pdf,7
P38_ABETZ_Eric_7_6,ABETZ_Eric,P38_ABETZ_Eric,"Lease 10 Feb to 9 Mar 16",Lease,2016-02-10,2016-03-09,1096.90,P38_ABETZ_Eric.pdf,7
P38_ABETZ_Eric_7_7,ABETZ_Eric,P38_ABETZ_Eric,"Fuel 7 Mar to 28 Mar 16",Fuel,2016-03-07,2016-03-28,356.75,P38_ABETZ_Eric.pdf,7
P38_ABETZ_Eric_7_8,ABETZ_Eric,P38_ABETZ_Eric,"Lease 10 Mar to 9 Apr 16",Lease,2016-03-10,2016-04-09,1096.90,P38_ABETZ_Eric.pdf,7
P38_ABETZ_Eric_7_9,ABETZ_Eric,P38_ABETZ_Eric,"Fuel 1 Apr to 22 Apr 16",Fuel,2016-04-01,2016-04-22,438.15,P38_ABETZ_Eric.pdf,7
P38_ALBANESE_Anthony_24_3,ALBANESE_Anthony,P38_ALBANESE_Anthony,"Lease 15 Nov to 14 Dec 15",Lease,2015-11-15,2015-12-14,895.76,P38_ALBANESE_Anthony.pdf,24
P38_ALBANESE_Anthony_24_4,ALBANESE_Anthony,P38_ALBANESE_Anthony,"Fuel 13 Dec to 22 Dec 15",Fuel,2015-12-13,2015-12-22,103.31,P38_ALBANESE_Anthony.pdf,24
P38_ALBANESE_Anthony_24_5,ALBANESE_Anthony,P38_ALBANESE_Anthony,"Lease 15 Dec 15 to 14 Jan 16",Lease,2015-12-15,2016-01-14,895.76,P38_ALBANESE_Anthony.pdf,24
P38_ALBANESE_Anthony_24_6,ALBANESE_Anthony,P38_ALBANESE_Anthony,"Lease 29 Dec 15 to 28 Jan 16",Lease,2015-12-29,2016-01-28,819.81,P38_ALBANESE_Anthony.pdf,24
P38_ALBANESE_Anthony_9_10,ALBANESE_Anthony,P38_ALBANESE_Anthony,"Fuel 10 Mar to 25 Mar 16",Fuel,2016-03-10,2016-03-25,89.89,P38_ALBANESE_Anthony.pdf,9
P38_ALBANESE_Anthony_9_11,ALBANESE_Anthony,P38_ALBANESE_Anthony,"Fuel 15 Mar 16",Fuel,2016-03-15,0000-00-00,50.46,P38_ALBANESE_Anthony.pdf,9
P38_ALBANESE_Anthony_9_12,ALBANESE_Anthony,P38_ALBANESE_Anthony,"Lease 15 Mar to 14 Apr 16",Lease,2016-03-15,2016-04-14,895.76,P38_ALBANESE_Anthony.pdf,9
P38_ALBANESE_Anthony_9_13,ALBANESE_Anthony,P38_ALBANESE_Anthony,"Lease 29 Mar to 28 Apr 16",Lease,2016-03-29,2016-04-28,819.81,P38_ALBANESE_Anthony.pdf,9
P38_ALBANESE_Anthony_9_14,ALBANESE_Anthony,P38_ALBANESE_Anthony,"Fuel 31 Mar to 26 Apr 16",Fuel,2016-03-31,2016-04-26,170.90,P38_ALBANESE_Anthony.pdf,9
P38_ALBANESE_Anthony_9_15,ALBANESE_Anthony,P38_ALBANESE_Anthony,"Lease 15 Apr to 14 May 16",Lease,2016-04-15,2016-05-14,895.76,P38_ALBANESE_Anthony.pdf,9
P38_ALBANESE_Anthony_9_16,ALBANESE_Anthony,P38_ALBANESE_Anthony,"Lease 29 Apr to 28 May 16",Lease,2016-04-29,2016-05-28,819.81,P38_ALBANESE_Anthony.pdf,9
P38_ALBANESE_Anthony_9_17,ALBANESE_Anthony,P38_ALBANESE_Anthony,"Fuel 2 May to 26 May 16",Fuel,2016-05-02,2016-05-26,195.95,P38_ALBANESE_Anthony.pdf,9
P38_ALBANESE_Anthony_9_18,ALBANESE_Anthony,P38_ALBANESE_Anthony,"Lease 15 May to 14 Jun 16",Lease,2016-05-15,2016-06-14,895.76,P38_ALBANESE_Anthony.pdf,9
P38_ALBANESE_Anthony_9_19,ALBANESE_Anthony,P38_ALBANESE_Anthony,"Lease 29 May to 28 Jun 16",Lease,2016-05-29,2016-06-28,819.81,P38_ALBANESE_Anthony.pdf,9
P38_ALBANESE_Anthony_9_3,ALBANESE_Anthony,P38_ALBANESE_Anthony,"Fuel 1 Jan to 12 Jan 16",Fuel,2016-01-01,2016-01-12,77.22,P38_ALBANESE_Anthony.pdf,9
P38_ALBANESE_Anthony_9_4,ALBANESE_Anthony,P38_ALBANESE_Anthony,"Lease 15 Jan to 14 Feb 16",Lease,2016-01-15,2016-02-14,895.76,P38_ALBANESE_Anthony.pdf,9
P38_ALBANESE_Anthony_9_5,ALBANESE_Anthony,P38_ALBANESE_Anthony,"Lease 29 Jan to 28 Feb 16",Lease,2016-01-29,2016-02-28,819.81,P38_ALBANESE_Anthony.pdf,9
P38_ALBANESE_Anthony_9_6,ALBANESE_Anthony,P38_ALBANESE_Anthony,"Fuel 30 Jan to 28 Feb 16",Fuel,2016-01-30,2016-02-28,131.68,P38_ALBANESE_Anthony.pdf,9
P38_ALBANESE_Anthony_9_7,ALBANESE_Anthony,P38_ALBANESE_Anthony,"Lease 15 Feb to 14 Mar 16",Lease,2016-02-15,2016-03-14,895.76,P38_ALBANESE_Anthony.pdf,9
P38_ALBANESE_Anthony_9_8,ALBANESE_Anthony,P38_ALBANESE_Anthony,"ACT B Class parking permit 29 Feb 16","ACT B Class parking permit",2016-02-29,0000-00-00,45.50,P38_ALBANESE_Anthony.pdf,9
P38_ALBANESE_Anthony_9_9,ALBANESE_Anthony,P38_ALBANESE_Anthony,"Lease 29 Feb to 28 Mar 16",Lease,2016-02-29,2016-03-28,819.81,P38_ALBANESE_Anthony.pdf,9
P38_ANDREWS_Kevin_19_3,ANDREWS_Kevin,P38_ANDREWS_Kevin,"Fuel 24 Nov to 26 Dec 15",Fuel,2015-11-24,2015-12-26,531.33,P38_ANDREWS_Kevin.pdf,19
P38_ANDREWS_Kevin_19_4,ANDREWS_Kevin,P38_ANDREWS_Kevin,"Lease 12 Dec 15 to 11 Jan 16",Lease,2015-12-12,2016-01-11,1297.65,P38_ANDREWS_Kevin.pdf,19
P38_ANDREWS_Kevin_9_10,ANDREWS_Kevin,P38_ANDREWS_Kevin,"Lease 12 Apr to 11 May 16",Lease,2016-04-12,2016-05-11,1297.65,P38_ANDREWS_Kevin.pdf,9
P38_ANDREWS_Kevin_9_11,ANDREWS_Kevin,P38_ANDREWS_Kevin,"Fuel 3 May to 25 May 16",Fuel,2016-05-03,2016-05-25,387.22,P38_ANDREWS_Kevin.pdf,9
P38_ANDREWS_Kevin_9_12,ANDREWS_Kevin,P38_ANDREWS_Kevin,"Lease 12 May to 11 Jun 16",Lease,2016-05-12,2016-06-11,1297.65,P38_ANDREWS_Kevin.pdf,9
P38_ANDREWS_Kevin_9_3,ANDREWS_Kevin,P38_ANDREWS_Kevin,"Fuel 2 Jan to 25 Jan 16",Fuel,2016-01-02,2016-01-25,491.28,P38_ANDREWS_Kevin.pdf,9
P38_ANDREWS_Kevin_9_4,ANDREWS_Kevin,P38_ANDREWS_Kevin,"Lease 12 Jan to 11 Feb 16",Lease,2016-01-12,2016-02-11,1297.65,P38_ANDREWS_Kevin.pdf,9
P38_ANDREWS_Kevin_9_5,ANDREWS_Kevin,P38_ANDREWS_Kevin,"Fuel 30 Jan to 26 Feb 16",Fuel,2016-01-30,2016-02-26,357.70,P38_ANDREWS_Kevin.pdf,9
P38_ANDREWS_Kevin_9_6,ANDREWS_Kevin,P38_ANDREWS_Kevin,"Lease 12 Feb to 11 Mar 16",Lease,2016-02-12,2016-03-11,1297.65,P38_ANDREWS_Kevin.pdf,9
P38_ANDREWS_Kevin_9_7,ANDREWS_Kevin,P38_ANDREWS_Kevin,"Fuel 28 Feb to 28 Mar 16",Fuel,2016-02-28,2016-03-28,396.49,P38_ANDREWS_Kevin.pdf,9
P38_ANDREWS_Kevin_9_8,ANDREWS_Kevin,P38_ANDREWS_Kevin,"Lease 12 Mar to 11 Apr 16",Lease,2016-03-12,2016-04-11,1297.65,P38_ANDREWS_Kevin.pdf,9
P38_ANDREWS_Kevin_9_9,ANDREWS_Kevin,P38_ANDREWS_Kevin,"Fuel 23 Mar to 26 Apr 16",Fuel,2016-03-23,2016-04-26,635.22,P38_ANDREWS_Kevin.pdf,9
P38_BACK_Chris_21_3,BACK_Chris,P38_BACK_Chris,"Fuel 5 Dec to 18 Dec 15",Fuel,2015-12-05,2015-12-18,179.86,P38_BACK_Chris.pdf,21
P38_BACK_Chris_21_4,BACK_Chris,P38_BACK_Chris,"Lease 21 Dec 15 to 20 Jan 16",Lease,2015-12-21,2016-01-20,889.76,P38_BACK_Chris.pdf,21
P38_BACK_Chris_21_5,BACK_Chris,P38_BACK_Chris,"Fuel 25 Dec 15 to 23 Jan 16",Fuel,2015-12-25,2016-01-23,386.48,P38_BACK_Chris.pdf,21
P38_BACK_Chris_8_10,BACK_Chris,P38_BACK_Chris,"Fuel 22 Apr 16",Fuel,2016-04-22,0000-00-00,46.80,P38_BACK_Chris.pdf,8
P38_BACK_Chris_8_11,BACK_Chris,P38_BACK_Chris,"Fuel 30 Apr to 28 May 16",Fuel,2016-04-30,2016-05-28,206.55,P38_BACK_Chris.pdf,8
P38_BACK_Chris_8_12,BACK_Chris,P38_BACK_Chris,"Lease 21 May to 20 Jun 16",Lease,2016-05-21,2016-06-20,889.76,P38_BACK_Chris.pdf,8
P38_BACK_Chris_8_3,BACK_Chris,P38_BACK_Chris,"Lease 21 Jan to 20 Feb 16",Lease,2016-01-21,2016-02-20,889.76,P38_BACK_Chris.pdf,8
P38_BACK_Chris_8_4,BACK_Chris,P38_BACK_Chris,"Fuel 29 Jan to 22 Feb 16",Fuel,2016-01-29,2016-02-22,165.87,P38_BACK_Chris.pdf,8
P38_BACK_Chris_8_5,BACK_Chris,P38_BACK_Chris,"Lease 21 Feb to 20 Mar 16",Lease,2016-02-21,2016-03-20,889.76,P38_BACK_Chris.pdf,8
P38_BACK_Chris_8_6,BACK_Chris,P38_BACK_Chris,"Additional maintenance 29 Feb 16","Additional maintenance",2016-02-29,0000-00-00,612.95,P38_BACK_Chris.pdf,8
P38_BACK_Chris_8_7,BACK_Chris,P38_BACK_Chris,"Fuel 2 Mar to 18 Mar 16",Fuel,2016-03-02,2016-03-18,170.65,P38_BACK_Chris.pdf,8
P38_BACK_Chris_8_8,BACK_Chris,P38_BACK_Chris,"Lease 21 Mar to 20 Apr 16",Lease,2016-03-21,2016-04-20,889.76,P38_BACK_Chris.pdf,8
P38_BACK_Chris_8_9,BACK_Chris,P38_BACK_Chris,"Lease 21 Apr to 20 May 16",Lease,2016-04-21,2016-05-20,889.76,P38_BACK_Chris.pdf,8
P38_BALDWIN_Bob_10_10,BALDWIN_Bob,P38_BALDWIN_Bob,"Lease 9 Apr to 8 May 16",Lease,2016-04-09,2016-05-08,1851.66,P38_BALDWIN_Bob.pdf,10
P38_BALDWIN_Bob_10_11,BALDWIN_Bob,P38_BALDWIN_Bob,"Fuel 1 May to 8 May 16",Fuel,2016-05-01,2016-05-08,491.55,P38_BALDWIN_Bob.pdf,10
P38_BALDWIN_Bob_10_3,BALDWIN_Bob,P38_BALDWIN_Bob,"Lease 9 Jan to 8 Feb 16",Lease,2016-01-09,2016-02-08,1851.66,P38_BALDWIN_Bob.pdf,10
P38_BALDWIN_Bob_10_4,BALDWIN_Bob,P38_BALDWIN_Bob,"Fuel 31 Jan to 23 Feb 16",Fuel,2016-01-31,2016-02-23,449.48,P38_BALDWIN_Bob.pdf,10
P38_BALDWIN_Bob_10_5,BALDWIN_Bob,P38_BALDWIN_Bob,"Lease 9 Feb to 8 Mar 16",Lease,2016-02-09,2016-03-08,1851.66,P38_BALDWIN_Bob.pdf,10
P38_BALDWIN_Bob_10_6,BALDWIN_Bob,P38_BALDWIN_Bob,"Fuel 7 Mar to 24 Mar 16",Fuel,2016-03-07,2016-03-24,528.53,P38_BALDWIN_Bob.pdf,10
P38_BALDWIN_Bob_10_7,BALDWIN_Bob,P38_BALDWIN_Bob,"Lease 9 Mar to 8 Apr 16",Lease,2016-03-09,2016-04-08,1851.66,P38_BALDWIN_Bob.pdf,10
P38_BALDWIN_Bob_10_8,BALDWIN_Bob,P38_BALDWIN_Bob,"Fuel 1 Apr 16",Fuel,2016-04-01,0000-00-00,143.24,P38_BALDWIN_Bob.pdf,10
P38_BALDWIN_Bob_10_9,BALDWIN_Bob,P38_BALDWIN_Bob,"Fuel 5 Apr to 25 Apr 16",Fuel,2016-04-05,2016-04-25,513.57,P38_BALDWIN_Bob.pdf,10
P38_BALDWIN_Bob_20_3,BALDWIN_Bob,P38_BALDWIN_Bob,"Fuel 3 Dec to 26 Dec 15",Fuel,2015-12-03,2015-12-26,709.76,P38_BALDWIN_Bob.pdf,20
P38_BALDWIN_Bob_20_4,BALDWIN_Bob,P38_BALDWIN_Bob,"Lease 9 Dec 15 to 8 Jan 16",Lease,2015-12-09,2016-01-08,1851.66,P38_BALDWIN_Bob.pdf,20
P38_BALDWIN_Bob_20_5,BALDWIN_Bob,P38_BALDWIN_Bob,"Fuel 30 Dec 15 to 26 Jan 16",Fuel,2015-12-30,2016-01-26,1058.02,P38_BALDWIN_Bob.pdf,20
P38_BANDT_Adam_15_3,BANDT_Adam,P38_BANDT_Adam,"Infringement notice fee 6 Dec 15","Infringement notice fee",2015-12-06,0000-00-00,15.00,P38_BANDT_Adam.pdf,15
P38_BANDT_Adam_15_4,BANDT_Adam,P38_BANDT_Adam,"Fuel 10 Dec 15",Fuel,2015-12-10,0000-00-00,47.60,P38_BANDT_Adam.pdf,15
P38_BANDT_Adam_15_5,BANDT_Adam,P38_BANDT_Adam,"Lease 13 Dec 15 to 12 Jan 16",Lease,2015-12-13,2016-01-12,1343.51,P38_BANDT_Adam.pdf,15
P38_BANDT_Adam_7_10,BANDT_Adam,P38_BANDT_Adam,"Lease 13 Apr to 12 May 16",Lease,2016-04-13,2016-05-12,1343.51,P38_BANDT_Adam.pdf,7
P38_BANDT_Adam_7_11,BANDT_Adam,P38_BANDT_Adam,"Fuel 10 May 16",Fuel,2016-05-10,0000-00-00,46.95,P38_BANDT_Adam.pdf,7
P38_BANDT_Adam_7_3,BANDT_Adam,P38_BANDT_Adam,"Fuel 9 Jan 16",Fuel,2016-01-09,0000-00-00,46.73,P38_BANDT_Adam.pdf,7
P38_BANDT_Adam_7_4,BANDT_Adam,P38_BANDT_Adam,"Lease 13 Jan to 12 Feb 16",Lease,2016-01-13,2016-02-12,1343.51,P38_BANDT_Adam.pdf,7
P38_BANDT_Adam_7_5,BANDT_Adam,P38_BANDT_Adam,"Fuel 9 Feb 16",Fuel,2016-02-09,0000-00-00,41.40,P38_BANDT_Adam.pdf,7
P38_BANDT_Adam_7_6,BANDT_Adam,P38_BANDT_Adam,"Lease 13 Feb to 12 Mar 16",Lease,2016-02-13,2016-03-12,1343.51,P38_BANDT_Adam.pdf,7
P38_BANDT_Adam_7_7,BANDT_Adam,P38_BANDT_Adam,"Fuel 10 Mar 16",Fuel,2016-03-10,0000-00-00,47.50,P38_BANDT_Adam.pdf,7
P38_BANDT_Adam_7_8,BANDT_Adam,P38_BANDT_Adam,"Lease 13 Mar to 12 Apr 16",Lease,2016-03-13,2016-04-12,1343.51,P38_BANDT_Adam.pdf,7
P38_BANDT_Adam_7_9,BANDT_Adam,P38_BANDT_Adam,"Fuel 9 Apr to 15 Apr 16",Fuel,2016-04-09,2016-04-15,50.25,P38_BANDT_Adam.pdf,7
P38_BERNARDI_Cory_20_3,BERNARDI_Cory,P38_BERNARDI_Cory,"Infringement notice fee 16 Nov 15","Infringement notice fee",2015-11-16,0000-00-00,15.00,P38_BERNARDI_Cory.pdf,20
P38_BERNARDI_Cory_20_4,BERNARDI_Cory,P38_BERNARDI_Cory,"Reimbursement of infringement notice fee 16 Nov 15","Reimbursement of infringement notice fee",2015-11-16,0000-00-00,-15.00,P38_BERNARDI_Cory.pdf,20
P38_BERNARDI_Cory_20_5,BERNARDI_Cory,P38_BERNARDI_Cory,"Fuel 9 Dec to 24 Dec 15",Fuel,2015-12-09,2015-12-24,288.65,P38_BERNARDI_Cory.pdf,20
P38_BERNARDI_Cory_20_6,BERNARDI_Cory,P38_BERNARDI_Cory,"Lease 11 Dec 15 to 10 Jan 16",Lease,2015-12-11,2016-01-10,1096.35,P38_BERNARDI_Cory.pdf,20
P38_BERNARDI_Cory_20_7,BERNARDI_Cory,P38_BERNARDI_Cory,"Fuel 29 Dec to 31 Dec 15",Fuel,2015-12-29,2015-12-31,28.36,P38_BERNARDI_Cory.pdf,20
P38_BERNARDI_Cory_9_10,BERNARDI_Cory,P38_BERNARDI_Cory,"Lease 11 Mar to 10 Apr 16",Lease,2016-03-11,2016-04-10,1096.35,P38_BERNARDI_Cory.pdf,9
P38_BERNARDI_Cory_9_11,BERNARDI_Cory,P38_BERNARDI_Cory,"Fuel 1 Apr to 24 Apr 16",Fuel,2016-04-01,2016-04-24,213.82,P38_BERNARDI_Cory.pdf,9
P38_BERNARDI_Cory_9_12,BERNARDI_Cory,P38_BERNARDI_Cory,"Car cleaning 9 Apr 16","Car cleaning",2016-04-09,0000-00-00,18.14,P38_BERNARDI_Cory.pdf,9
P38_BERNARDI_Cory_9_13,BERNARDI_Cory,P38_BERNARDI_Cory,"Lease 11 Apr to 10 May 16",Lease,2016-04-11,2016-05-10,1096.35,P38_BERNARDI_Cory.pdf,9
P38_BERNARDI_Cory_9_14,BERNARDI_Cory,P38_BERNARDI_Cory,"Fuel 24 Apr to 30 Apr 16",Fuel,2016-04-24,2016-04-30,115.43,P38_BERNARDI_Cory.pdf,9
P38_BERNARDI_Cory_9_15,BERNARDI_Cory,P38_BERNARDI_Cory,"Fuel 1 May to 18 May 16",Fuel,2016-05-01,2016-05-18,246.65,P38_BERNARDI_Cory.pdf,9
P38_BERNARDI_Cory_9_16,BERNARDI_Cory,P38_BERNARDI_Cory,"Car cleaning 6 May 16","Car cleaning",2016-05-06,0000-00-00,17.27,P38_BERNARDI_Cory.pdf,9
P38_BERNARDI_Cory_9_17,BERNARDI_Cory,P38_BERNARDI_Cory,"Lease 11 May to 10 Jun 16",Lease,2016-05-11,2016-06-10,1096.35,P38_BERNARDI_Cory.pdf,9
P38_BERNARDI_Cory_9_3,BERNARDI_Cory,P38_BERNARDI_Cory,"Fuel 5 Jan to 24 Jan 16",Fuel,2016-01-05,2016-01-24,265.42,P38_BERNARDI_Cory.pdf,9
P38_BERNARDI_Cory_9_4,BERNARDI_Cory,P38_BERNARDI_Cory,"Lease 11 Jan to 10 Feb 16",Lease,2016-01-11,2016-02-10,1096.35,P38_BERNARDI_Cory.pdf,9
P38_BERNARDI_Cory_9_5,BERNARDI_Cory,P38_BERNARDI_Cory,"Car cleaning 16 Jan to 21 Jan 16","Car cleaning",2016-01-16,2016-01-21,25.36,P38_BERNARDI_Cory.pdf,9
P38_BERNARDI_Cory_9_6,BERNARDI_Cory,P38_BERNARDI_Cory,"Fuel 31 Jan 16",Fuel,2016-01-31,0000-00-00,52.78,P38_BERNARDI_Cory.pdf,9
P38_BERNARDI_Cory_9_7,BERNARDI_Cory,P38_BERNARDI_Cory,"Fuel 11 Feb to 26 Feb 16",Fuel,2016-02-11,2016-02-26,152.75,P38_BERNARDI_Cory.pdf,9
P38_BERNARDI_Cory_9_8,BERNARDI_Cory,P38_BERNARDI_Cory,"Lease 11 Feb to 10 Mar 16",Lease,2016-02-11,2016-03-10,1096.35,P38_BERNARDI_Cory.pdf,9
P38_BERNARDI_Cory_9_9,BERNARDI_Cory,P38_BERNARDI_Cory,"Fuel 8 Mar to 19 Mar 16",Fuel,2016-03-08,2016-03-19,116.32,P38_BERNARDI_Cory.pdf,9
P38_BILLSON_Bruce_10_10,BILLSON_Bruce,P38_BILLSON_Bruce,"Lease 9 Mar to 8 Apr 16",Lease,2016-03-09,2016-04-08,1215.55,P38_BILLSON_Bruce.pdf,10
P38_BILLSON_Bruce_10_11,BILLSON_Bruce,P38_BILLSON_Bruce,"Car cleaning 14 Mar 16","Car cleaning",2016-03-14,0000-00-00,16.09,P38_BILLSON_Bruce.pdf,10
P38_BILLSON_Bruce_10_12,BILLSON_Bruce,P38_BILLSON_Bruce,"Fuel 7 Apr to 24 Apr 16",Fuel,2016-04-07,2016-04-24,173.17,P38_BILLSON_Bruce.pdf,10
P38_BILLSON_Bruce_10_13,BILLSON_Bruce,P38_BILLSON_Bruce,"Lease 9 Apr to 8 May 16",Lease,2016-04-09,2016-05-08,1215.55,P38_BILLSON_Bruce.pdf,10
P38_BILLSON_Bruce_10_14,BILLSON_Bruce,P38_BILLSON_Bruce,"Fuel 30 Apr to 7 May 16",Fuel,2016-04-30,2016-05-07,83.44,P38_BILLSON_Bruce.pdf,10
P38_BILLSON_Bruce_10_15,BILLSON_Bruce,P38_BILLSON_Bruce,"Car cleaning 7 May 16","Car cleaning",2016-05-07,0000-00-00,16.09,P38_BILLSON_Bruce.pdf,10
P38_BILLSON_Bruce_10_3,BILLSON_Bruce,P38_BILLSON_Bruce,"Fuel 2 Jan to 22 Jan 16",Fuel,2016-01-02,2016-01-22,202.74,P38_BILLSON_Bruce.pdf,10
P38_BILLSON_Bruce_10_4,BILLSON_Bruce,P38_BILLSON_Bruce,"Car cleaning 2 Jan 16","Car cleaning",2016-01-02,0000-00-00,16.09,P38_BILLSON_Bruce.pdf,10
P38_BILLSON_Bruce_10_5,BILLSON_Bruce,P38_BILLSON_Bruce,"Lease 9 Jan to 8 Feb 16",Lease,2016-01-09,2016-02-08,1215.55,P38_BILLSON_Bruce.pdf,10
P38_BILLSON_Bruce_10_6,BILLSON_Bruce,P38_BILLSON_Bruce,"Car cleaning 29 Jan 16","Car cleaning",2016-01-29,0000-00-00,16.09,P38_BILLSON_Bruce.pdf,10
P38_BILLSON_Bruce_10_7,BILLSON_Bruce,P38_BILLSON_Bruce,"Fuel 29 Jan to 23 Feb 16",Fuel,2016-01-29,2016-02-23,233.40,P38_BILLSON_Bruce.pdf,10
P38_BILLSON_Bruce_10_8,BILLSON_Bruce,P38_BILLSON_Bruce,"Lease 9 Feb to 8 Mar 16",Lease,2016-02-09,2016-03-08,1215.55,P38_BILLSON_Bruce.pdf,10
P38_BILLSON_Bruce_10_9,BILLSON_Bruce,P38_BILLSON_Bruce,"Fuel 2 Mar to 26 Mar 16",Fuel,2016-03-02,2016-03-26,208.35,P38_BILLSON_Bruce.pdf,10
P38_BILLSON_Bruce_23_3,BILLSON_Bruce,P38_BILLSON_Bruce,"Repair cradle 17 Aug 15","Repair cradle",2015-08-17,0000-00-00,130.00,P38_BILLSON_Bruce.pdf,23
P38_BILLSON_Bruce_23_4,BILLSON_Bruce,P38_BILLSON_Bruce,"Fuel 6 Dec to 25 Dec 15",Fuel,2015-12-06,2015-12-25,251.82,P38_BILLSON_Bruce.pdf,23
P38_BILLSON_Bruce_23_5,BILLSON_Bruce,P38_BILLSON_Bruce,"Lease 9 Dec 15 to 8 Jan 16",Lease,2015-12-09,2016-01-08,1215.55,P38_BILLSON_Bruce.pdf,23
P38_BILLSON_Bruce_23_6,BILLSON_Bruce,P38_BILLSON_Bruce,"Installation cradle 18 Dec 15","Installation cradle",2015-12-18,0000-00-00,186.36,P38_BILLSON_Bruce.pdf,23
P38_BILLSON_Bruce_23_7,BILLSON_Bruce,P38_BILLSON_Bruce,"Car cleaning 18 Dec 15","Car cleaning",2015-12-18,0000-00-00,16.09,P38_BILLSON_Bruce.pdf,23
