entry_id,parl_id,source_id,details,start_date,end_date,amount,source_pdf,source_pagenum
P39_DUTTON_Peter_14_11,DUTTON_Peter,P39_DUTTON_Peter,"Parking 2 Nov 16",2016-11-02,0000-00-00,70.10,P39_DUTTON_Peter.pdf,14
P39_DUTTON_Peter_14_12,DUTTON_Peter,P39_DUTTON_Peter,"Parking between 3 Nov and 4 Nov 16",2016-11-03,2016-11-04,97.20,P39_DUTTON_Peter.pdf,14
P39_DUTTON_Peter_14_13,DUTTON_Peter,P39_DUTTON_Peter,"Parking between 6 Nov and 10 Nov 16",2016-11-06,2016-11-10,210.29,P39_DUTTON_Peter.pdf,14
P39_DUTTON_Peter_14_14,DUTTON_Peter,P39_DUTTON_Peter,"Parking 13 Nov 16",2016-11-13,0000-00-00,70.10,P39_DUTTON_Peter.pdf,14
P39_DUTTON_Peter_14_15,DUTTON_Peter,P39_DUTTON_Peter,"Parking between 14 Nov and 17 Nov 16",2016-11-14,2016-11-17,168.24,P39_DUTTON_Peter.pdf,14
P39_DUTTON_Peter_14_16,DUTTON_Peter,P39_DUTTON_Peter,"Parking between 20 Nov and 24 Nov 16",2016-11-20,2016-11-24,210.29,P39_DUTTON_Peter.pdf,14
P39_DUTTON_Peter_14_17,DUTTON_Peter,P39_DUTTON_Peter,"Parking between 5 Dec and 7 Dec 16",2016-12-05,2016-12-07,145.80,P39_DUTTON_Peter.pdf,14
P39_DUTTON_Peter_14_18,DUTTON_Peter,P39_DUTTON_Peter,"Parking 9 Dec 16",2016-12-09,0000-00-00,70.10,P39_DUTTON_Peter.pdf,14
P39_DUTTON_Peter_27_7,DUTTON_Peter,P39_DUTTON_Peter,"Parking 9 Jun 16",2016-06-09,0000-00-00,67.27,P39_DUTTON_Peter.pdf,27
P39_DUTTON_Peter_27_8,DUTTON_Peter,P39_DUTTON_Peter,"Parking 10 Jun 16",2016-06-10,0000-00-00,67.27,P39_DUTTON_Peter.pdf,27
P39_DUTTON_Peter_27_9,DUTTON_Peter,P39_DUTTON_Peter,"Parking 14 Jun 16",2016-06-14,0000-00-00,68.18,P39_DUTTON_Peter.pdf,27
P39_DUTTON_Peter_27_10,DUTTON_Peter,P39_DUTTON_Peter,"Parking between 25 Jun and 26 Jun 16",2016-06-25,2016-06-26,94.55,P39_DUTTON_Peter.pdf,27
P39_DUTTON_Peter_27_11,DUTTON_Peter,P39_DUTTON_Peter,"Parking 28 Jun 16",2016-06-28,0000-00-00,67.27,P39_DUTTON_Peter.pdf,27
P39_FALINSKI_Jason_7_11,FALINSKI_Jason,P39_FALINSKI_Jason,"Parking between 15 Aug and 17 Aug 16",2016-08-15,2016-08-17,218.18,P39_FALINSKI_Jason.pdf,7
P39_FIFIELD_Mitch_13_3,FIFIELD_Mitch,P39_FIFIELD_Mitch,"Parking between 11 Jul and 14 Jul 16",2016-07-11,2016-07-14,218.18,P39_FIFIELD_Mitch.pdf,13
P39_FIFIELD_Mitch_13_4,FIFIELD_Mitch,P39_FIFIELD_Mitch,"Parking between 21 Jul and 22 Jul 16",2016-07-21,2016-07-22,114.05,P39_FIFIELD_Mitch.pdf,13
P39_FIFIELD_Mitch_13_5,FIFIELD_Mitch,P39_FIFIELD_Mitch,"Parking between 25 Jul and 26 Jul 16",2016-07-25,2016-07-26,114.05,P39_FIFIELD_Mitch.pdf,13
P39_FIFIELD_Mitch_13_6,FIFIELD_Mitch,P39_FIFIELD_Mitch,"Parking between 27 Jul and 28 Jul 16",2016-07-27,2016-07-28,110.00,P39_FIFIELD_Mitch.pdf,13
P39_FIFIELD_Mitch_13_7,FIFIELD_Mitch,P39_FIFIELD_Mitch,"Parking between 15 Aug and 17 Aug 16",2016-08-15,2016-08-17,171.55,P39_FIFIELD_Mitch.pdf,13
P39_FIFIELD_Mitch_13_8,FIFIELD_Mitch,P39_FIFIELD_Mitch,"Parking between 18 Aug and 19 Aug 16",2016-08-18,2016-08-19,114.05,P39_FIFIELD_Mitch.pdf,13
P39_FIFIELD_Mitch_13_9,FIFIELD_Mitch,P39_FIFIELD_Mitch,"Parking between 3 Oct and 6 Oct 16",2016-10-03,2016-10-06,218.18,P39_FIFIELD_Mitch.pdf,13
P39_FIFIELD_Mitch_13_10,FIFIELD_Mitch,P39_FIFIELD_Mitch,"Parking between 7 Oct and 8 Oct 16",2016-10-07,2016-10-08,112.94,P39_FIFIELD_Mitch.pdf,13
P39_FIFIELD_Mitch_13_11,FIFIELD_Mitch,P39_FIFIELD_Mitch,"Parking between 1 Nov and 2 Nov 16",2016-11-01,2016-11-02,112.94,P39_FIFIELD_Mitch.pdf,13
P39_FIFIELD_Mitch_23_21,FIFIELD_Mitch,P39_FIFIELD_Mitch,"Parking between 10 Jun and 11 Jun 16",2016-06-10,2016-06-11,54.71,P39_FIFIELD_Mitch.pdf,23
P39_FIFIELD_Mitch_23_22,FIFIELD_Mitch,P39_FIFIELD_Mitch,"Parking 28 Jun 16",2016-06-28,0000-00-00,54.71,P39_FIFIELD_Mitch.pdf,23
P39_GILLESPIE_David_13_25,GILLESPIE_David,P39_GILLESPIE_David,"Parking between 5 Sep and 6 Sep 16",2016-09-05,2016-09-06,27.27,P39_GILLESPIE_David.pdf,13
P39_GILLESPIE_David_13_26,GILLESPIE_David,P39_GILLESPIE_David,"Parking between 5 Oct and 6 Oct 16",2016-10-05,2016-10-06,27.27,P39_GILLESPIE_David.pdf,13
P39_GILLESPIE_David_13_27,GILLESPIE_David,P39_GILLESPIE_David,"Parking between 15 Nov and 18 Nov 16",2016-11-15,2016-11-18,45.45,P39_GILLESPIE_David.pdf,13
P39_GILLESPIE_David_26_15,GILLESPIE_David,P39_GILLESPIE_David,"Parking 19 Apr 16",2016-04-19,0000-00-00,7.27,P39_GILLESPIE_David.pdf,26
P39_GILLESPIE_David_26_16,GILLESPIE_David,P39_GILLESPIE_David,"Parking between 1 May and 6 May 16",2016-05-01,2016-05-06,54.55,P39_GILLESPIE_David.pdf,26
P39_HANSON_Pauline_9_7,HANSON_Pauline,P39_HANSON_Pauline,"Parking between 25 Jul and 27 Jul 16",2016-07-25,2016-07-27,84.55,P39_HANSON_Pauline.pdf,9
P39_HANSON_Pauline_9_8,HANSON_Pauline,P39_HANSON_Pauline,"Parking between 15 Aug and 17 Aug 16",2016-08-15,2016-08-17,51.18,P39_HANSON_Pauline.pdf,9
P39_HANSON_Pauline_9_9,HANSON_Pauline,P39_HANSON_Pauline,"Parking 19 Aug 16",2016-08-19,0000-00-00,48.18,P39_HANSON_Pauline.pdf,9
P39_HANSON_Pauline_9_10,HANSON_Pauline,P39_HANSON_Pauline,"Parking between 22 Aug and 25 Aug 16",2016-08-22,2016-08-25,59.73,P39_HANSON_Pauline.pdf,9
P39_HANSON_Pauline_9_11,HANSON_Pauline,P39_HANSON_Pauline,"Parking between 29 Aug and 2 Sep 16",2016-08-29,2016-09-02,67.64,P39_HANSON_Pauline.pdf,9
P39_HANSON_Pauline_9_12,HANSON_Pauline,P39_HANSON_Pauline,"Parking between 9 Oct and 17 Oct 16",2016-10-09,2016-10-17,90.73,P39_HANSON_Pauline.pdf,9
P39_HANSON_Pauline_9_13,HANSON_Pauline,P39_HANSON_Pauline,"Parking between 18 Oct and 21 Oct 16",2016-10-18,2016-10-21,50.76,P39_HANSON_Pauline.pdf,9
P39_HANSON_Pauline_9_14,HANSON_Pauline,P39_HANSON_Pauline,"Parking between 27 Oct and 29 Oct 16",2016-10-27,2016-10-29,66.36,P39_HANSON_Pauline.pdf,9
P39_HANSON_Pauline_9_15,HANSON_Pauline,P39_HANSON_Pauline,"Parking between 29 Oct and 30 Oct 16",2016-10-29,2016-10-30,33.07,P39_HANSON_Pauline.pdf,9
P39_HANSON_Pauline_9_16,HANSON_Pauline,P39_HANSON_Pauline,"Parking between 6 Nov and 11 Nov 16",2016-11-06,2016-11-11,63.21,P39_HANSON_Pauline.pdf,9
P39_HANSON_Pauline_9_17,HANSON_Pauline,P39_HANSON_Pauline,"Parking between 19 Nov and 26 Nov 16",2016-11-19,2016-11-26,72.48,P39_HANSON_Pauline.pdf,9
P39_HANSON_Pauline_9_18,HANSON_Pauline,P39_HANSON_Pauline,"Parking between 27 Nov and 2 Dec 16",2016-11-27,2016-12-02,63.21,P39_HANSON_Pauline.pdf,9
P39_HART_Ross_9_29,HART_Ross,P39_HART_Ross,"Parking 15 Aug 16",2016-08-15,0000-00-00,52.73,P39_HART_Ross.pdf,9
P39_HUSAR_Emma_8_19,HUSAR_Emma,P39_HUSAR_Emma,"Parking 25 Aug 16",2016-08-25,0000-00-00,72.53,P39_HUSAR_Emma.pdf,8
P39_KING_Madeleine_9_3,KING_Madeleine,P39_KING_Madeleine,"Parking 10 Jul 16",2016-07-10,0000-00-00,5.52,P39_KING_Madeleine.pdf,9
P39_LEIGH_Andrew_9_14,LEIGH_Andrew,P39_LEIGH_Andrew,"Parking between 5 Jul and 6 Jul 16",2016-07-05,2016-07-06,34.09,P39_LEIGH_Andrew.pdf,9
P39_LEIGH_Andrew_9_15,LEIGH_Andrew,P39_LEIGH_Andrew,"Parking between 19 Jul and 20 Jul 16",2016-07-19,2016-07-20,26.36,P39_LEIGH_Andrew.pdf,9
P39_LEIGH_Andrew_9_16,LEIGH_Andrew,P39_LEIGH_Andrew,"Parking between 28 Jul and 29 Jul 16",2016-07-28,2016-07-29,34.09,P39_LEIGH_Andrew.pdf,9
P39_LEIGH_Andrew_9_17,LEIGH_Andrew,P39_LEIGH_Andrew,"Parking 8 Aug 16",2016-08-08,0000-00-00,26.36,P39_LEIGH_Andrew.pdf,9
P39_LEIGH_Andrew_9_18,LEIGH_Andrew,P39_LEIGH_Andrew,"Parking 10 Aug 16",2016-08-10,0000-00-00,26.36,P39_LEIGH_Andrew.pdf,9
P39_LEIGH_Andrew_9_19,LEIGH_Andrew,P39_LEIGH_Andrew,"Parking 12 Aug 16",2016-08-12,0000-00-00,26.36,P39_LEIGH_Andrew.pdf,9
P39_LEIGH_Andrew_9_20,LEIGH_Andrew,P39_LEIGH_Andrew,"Parking between 16 Aug and 17 Aug 16",2016-08-16,2016-08-17,26.36,P39_LEIGH_Andrew.pdf,9
P39_LEIGH_Andrew_9_21,LEIGH_Andrew,P39_LEIGH_Andrew,"Parking 7 Sep 16",2016-09-07,0000-00-00,26.36,P39_LEIGH_Andrew.pdf,9
P39_LEIGH_Andrew_9_22,LEIGH_Andrew,P39_LEIGH_Andrew,"Parking between 8 Sep and 9 Sep 16",2016-09-08,2016-09-09,26.36,P39_LEIGH_Andrew.pdf,9
P39_LEIGH_Andrew_9_23,LEIGH_Andrew,P39_LEIGH_Andrew,"Parking between 20 Sep and 21 Sep 16",2016-09-20,2016-09-21,52.73,P39_LEIGH_Andrew.pdf,9
P39_LEIGH_Andrew_9_24,LEIGH_Andrew,P39_LEIGH_Andrew,"Parking between 5 Oct and 6 Oct 16",2016-10-05,2016-10-06,26.36,P39_LEIGH_Andrew.pdf,9
P39_LEIGH_Andrew_9_25,LEIGH_Andrew,P39_LEIGH_Andrew,"Parking between 20 Oct and 21 Oct 16",2016-10-20,2016-10-21,27.27,P39_LEIGH_Andrew.pdf,9
P39_LEIGH_Andrew_9_26,LEIGH_Andrew,P39_LEIGH_Andrew,"Parking 23 Oct 16",2016-10-23,0000-00-00,27.27,P39_LEIGH_Andrew.pdf,9
P39_LEIGH_Andrew_9_27,LEIGH_Andrew,P39_LEIGH_Andrew,"Parking 24 Oct 16",2016-10-24,0000-00-00,27.27,P39_LEIGH_Andrew.pdf,9
P39_LEIGH_Andrew_9_28,LEIGH_Andrew,P39_LEIGH_Andrew,"Parking 28 Oct 16",2016-10-28,0000-00-00,27.27,P39_LEIGH_Andrew.pdf,9
P39_LEIGH_Andrew_9_29,LEIGH_Andrew,P39_LEIGH_Andrew,"Parking between 13 Nov and 16 Nov 16",2016-11-13,2016-11-16,81.82,P39_LEIGH_Andrew.pdf,9
P39_LEIGH_Andrew_9_30,LEIGH_Andrew,P39_LEIGH_Andrew,"Parking between 17 Nov and 18 Nov 16",2016-11-17,2016-11-18,35.45,P39_LEIGH_Andrew.pdf,9
P39_LEIGH_Andrew_9_31,LEIGH_Andrew,P39_LEIGH_Andrew,"Parking between 5 Dec and 6 Dec 16",2016-12-05,2016-12-06,54.55,P39_LEIGH_Andrew.pdf,9
P39_LEIGH_Andrew_19_14,LEIGH_Andrew,P39_LEIGH_Andrew,"Parking 7 May 16",2016-05-07,0000-00-00,37.27,P39_LEIGH_Andrew.pdf,19
P39_LEIGH_Andrew_19_15,LEIGH_Andrew,P39_LEIGH_Andrew,"Parking 10 May 16",2016-05-10,0000-00-00,26.36,P39_LEIGH_Andrew.pdf,19
P39_LEIGH_Andrew_19_16,LEIGH_Andrew,P39_LEIGH_Andrew,"Parking between 12 May and 13 May 16",2016-05-12,2016-05-13,34.09,P39_LEIGH_Andrew.pdf,19
P39_LEIGH_Andrew_19_17,LEIGH_Andrew,P39_LEIGH_Andrew,"Parking 17 May 16",2016-05-17,0000-00-00,58.64,P39_LEIGH_Andrew.pdf,19
P39_LEIGH_Andrew_19_18,LEIGH_Andrew,P39_LEIGH_Andrew,"Parking between 18 May and 20 May 16",2016-05-18,2016-05-20,60.45,P39_LEIGH_Andrew.pdf,19
P39_LEIGH_Andrew_19_19,LEIGH_Andrew,P39_LEIGH_Andrew,"Parking between 13 Jun and 14 Jun 16",2016-06-13,2016-06-14,40.00,P39_LEIGH_Andrew.pdf,19
P39_LEIGH_Andrew_19_20,LEIGH_Andrew,P39_LEIGH_Andrew,"Parking between 14 Jun and 17 Jun 16",2016-06-14,2016-06-17,92.73,P39_LEIGH_Andrew.pdf,19
P39_LEIGH_Andrew_19_21,LEIGH_Andrew,P39_LEIGH_Andrew,"Parking 19 Jun 16",2016-06-19,0000-00-00,26.36,P39_LEIGH_Andrew.pdf,19
P39_LEIGH_Andrew_19_22,LEIGH_Andrew,P39_LEIGH_Andrew,"Parking 20 Jun 16",2016-06-20,0000-00-00,26.36,P39_LEIGH_Andrew.pdf,19
P39_LEIGH_Andrew_19_23,LEIGH_Andrew,P39_LEIGH_Andrew,"Parking 21 Jun 16",2016-06-21,0000-00-00,26.36,P39_LEIGH_Andrew.pdf,19
P39_LEIGH_Andrew_19_24,LEIGH_Andrew,P39_LEIGH_Andrew,"Parking between 24 Jun and 25 Jun 16",2016-06-24,2016-06-25,26.36,P39_LEIGH_Andrew.pdf,19
P39_LEY_Sussan_17_3,LEY_Sussan,P39_LEY_Sussan,"Parking 9 Sep 16",2016-09-09,0000-00-00,11.02,P39_LEY_Sussan.pdf,17
P39_LEY_Sussan_31_10,LEY_Sussan,P39_LEY_Sussan,"Parking 16 Jun 16",2016-06-16,0000-00-00,10.12,P39_LEY_Sussan.pdf,31
P39_LITTLEPROUD_David_10_8,LITTLEPROUD_David,P39_LITTLEPROUD_David,"Parking between 9 Jul and 11 Jul 16",2016-07-09,2016-07-11,66.36,P39_LITTLEPROUD_David.pdf,10
P39_LITTLEPROUD_David_10_9,LITTLEPROUD_David,P39_LITTLEPROUD_David,"Parking between 17 Jul and 20 Jul 16",2016-07-17,2016-07-20,84.55,P39_LITTLEPROUD_David.pdf,10
P39_LITTLEPROUD_David_10_10,LITTLEPROUD_David,P39_LITTLEPROUD_David,"Parking between 28 Aug and 2 Sep 16",2016-08-28,2016-09-02,120.91,P39_LITTLEPROUD_David.pdf,10
P39_MCALLISTER_Jenny_20_27,MCALLISTER_Jenny,P39_MCALLISTER_Jenny,"Parking between 6 Jun and 7 Jun 16",2016-06-06,2016-06-07,108.18,P39_MCALLISTER_Jenny.pdf,20
P39_MCCARTHY_Malarndirri_10_12,MCCARTHY_Malarndirri,P39_MCCARTHY_Malarndirri,"Parking 16 Sep 16",2016-09-16,0000-00-00,5.45,P39_MCCARTHY_Malarndirri.pdf,10
P39_MCCARTHY_Malarndirri_10_13,MCCARTHY_Malarndirri,P39_MCCARTHY_Malarndirri,"Parking 25 Sep 16",2016-09-25,0000-00-00,10.91,P39_MCCARTHY_Malarndirri.pdf,10
P39_MCCARTHY_Malarndirri_10_14,MCCARTHY_Malarndirri,P39_MCCARTHY_Malarndirri,"Parking 5 Oct 16",2016-10-05,0000-00-00,5.45,P39_MCCARTHY_Malarndirri.pdf,10
P39_MCCARTHY_Malarndirri_10_15,MCCARTHY_Malarndirri,P39_MCCARTHY_Malarndirri,"Parking between 8 Oct and 9 Oct 16",2016-10-08,2016-10-09,26.36,P39_MCCARTHY_Malarndirri.pdf,10
P39_MCCARTHY_Malarndirri_10_16,MCCARTHY_Malarndirri,P39_MCCARTHY_Malarndirri,"Parking 26 Oct 16",2016-10-26,0000-00-00,9.09,P39_MCCARTHY_Malarndirri.pdf,10
P39_MCCARTHY_Malarndirri_10_17,MCCARTHY_Malarndirri,P39_MCCARTHY_Malarndirri,"Parking 4 Nov 16",2016-11-04,0000-00-00,10.91,P39_MCCARTHY_Malarndirri.pdf,10
P39_MCGRATH_James_14_37,MCGRATH_James,P39_MCGRATH_James,"Parking between 2 Jul and 4 Jul 16",2016-07-02,2016-07-04,66.36,P39_MCGRATH_James.pdf,14
P39_MCGRATH_James_14_38,MCGRATH_James,P39_MCGRATH_James,"Parking between 17 Jul and 20 Jul 16",2016-07-17,2016-07-20,84.55,P39_MCGRATH_James.pdf,14
P39_MCGRATH_James_15_3,MCGRATH_James,P39_MCGRATH_James,"Parking between 21 Jul and 22 Jul 16",2016-07-21,2016-07-22,75.45,P39_MCGRATH_James.pdf,15
P39_MCGRATH_James_15_4,MCGRATH_James,P39_MCGRATH_James,"Parking between 8 Aug and 10 Aug 16",2016-08-08,2016-08-10,66.36,P39_MCGRATH_James.pdf,15
P39_MCGRATH_James_15_5,MCGRATH_James,P39_MCGRATH_James,"Parking between 8 Sep and 10 Sep 16",2016-09-08,2016-09-10,66.36,P39_MCGRATH_James.pdf,15
P39_MCKENZIE_Bridget_11_18,MCKENZIE_Bridget,P39_MCKENZIE_Bridget,"Parking between 11 Jul and 13 Jul 16",2016-07-11,2016-07-13,166.91,P39_MCKENZIE_Bridget.pdf,11
P39_MCKENZIE_Bridget_11_19,MCKENZIE_Bridget,P39_MCKENZIE_Bridget,"Parking between 6 Oct and 14 Oct 16",2016-10-06,2016-10-14,372.40,P39_MCKENZIE_Bridget.pdf,11
P39_MCKENZIE_Bridget_11_20,MCKENZIE_Bridget,P39_MCKENZIE_Bridget,"Parking between 16 Oct and 22 Oct 16",2016-10-16,2016-10-22,307.23,P39_MCKENZIE_Bridget.pdf,11
P39_MCKENZIE_Bridget_11_21,MCKENZIE_Bridget,P39_MCKENZIE_Bridget,"Parking between 27 Oct and 29 Oct 16",2016-10-27,2016-10-29,121.03,P39_MCKENZIE_Bridget.pdf,11
P39_MCKENZIE_Bridget_11_22,MCKENZIE_Bridget,P39_MCKENZIE_Bridget,"Parking between 6 Nov and 13 Nov 16",2016-11-06,2016-11-13,353.78,P39_MCKENZIE_Bridget.pdf,11
P39_MCKENZIE_Bridget_11_23,MCKENZIE_Bridget,P39_MCKENZIE_Bridget,"Parking between 17 Nov and 18 Nov 16",2016-11-17,2016-11-18,69.83,P39_MCKENZIE_Bridget.pdf,11
P39_MCKENZIE_Bridget_22_3,MCKENZIE_Bridget,P39_MCKENZIE_Bridget,"Parking between 5 May and 5 May 16",2016-05-05,2016-05-05,120.55,P39_MCKENZIE_Bridget.pdf,22
P39_MCVEIGH_John_0_8_8,MCVEIGH_John_,P39_MCVEIGH_John_0,"Parking between 10 Sep and 13 Sep 16",2016-09-10,2016-09-13,84.55,P39_MCVEIGH_John_0.pdf,0
P39_PASIN_Tony_9_32,PASIN_Tony,P39_PASIN_Tony,"Parking between 1 Nov and 2 Nov 16",2016-11-01,2016-11-02,58.18,P39_PASIN_Tony.pdf,9
P39_RAMSEY_Rowan_11_25,RAMSEY_Rowan,P39_RAMSEY_Rowan,"Parking 19 Jul 16",2016-07-19,0000-00-00,15.45,P39_RAMSEY_Rowan.pdf,11
P39_RAMSEY_Rowan_11_26,RAMSEY_Rowan,P39_RAMSEY_Rowan,"Parking 3 Aug 16",2016-08-03,0000-00-00,12.73,P39_RAMSEY_Rowan.pdf,11
