entry_id,parl_id,source_id,details,type,start_date,end_date,amount,source_pdf,source_pagenum
P36_ABBOTT_Tony_30_3,ABBOTT_Tony,P36_ABBOTT_Tony,"Fuel 3 Nov to 30 Nov 14",Fuel,2014-11-03,2014-11-30,230.94,P36_ABBOTT_Tony.pdf,30
P36_ABBOTT_Tony_30_4,ABBOTT_Tony,P36_ABBOTT_Tony,"Fuel 1 Dec to 31 Dec 14",Fuel,2014-12-01,2014-12-31,241.33,P36_ABBOTT_Tony.pdf,30
P36_ABETZ_Eric_24_3,ABETZ_Eric,P36_ABETZ_Eric,"Fuel 8 Nov to 29 Nov 14",Fuel,2014-11-08,2014-11-29,405.46,P36_ABETZ_Eric.pdf,24
P36_ABETZ_Eric_24_4,ABETZ_Eric,P36_ABETZ_Eric,"Fuel 6 Dec 14",Fuel,2014-12-06,0000-00-00,83.94,P36_ABETZ_Eric.pdf,24
P36_ABETZ_Eric_24_5,ABETZ_Eric,P36_ABETZ_Eric,"Lease 10 Dec 14 to 9 Jan 15",Lease,2014-12-10,2015-01-09,1096.90,P36_ABETZ_Eric.pdf,24
P36_ABETZ_Eric_24_6,ABETZ_Eric,P36_ABETZ_Eric,"Fuel 13 Dec to 23 Dec 14",Fuel,2014-12-13,2014-12-23,385.56,P36_ABETZ_Eric.pdf,24
P36_ABETZ_Eric_9_10,ABETZ_Eric,P36_ABETZ_Eric,"Fuel 7 Apr 15",Fuel,2015-04-07,0000-00-00,150.06,P36_ABETZ_Eric.pdf,9
P36_ABETZ_Eric_9_11,ABETZ_Eric,P36_ABETZ_Eric,"Lease 10 Apr to 9 May 15",Lease,2015-04-10,2015-05-09,1096.90,P36_ABETZ_Eric.pdf,9
P36_ABETZ_Eric_9_12,ABETZ_Eric,P36_ABETZ_Eric,"Fuel 2 May to 7 May 15",Fuel,2015-05-02,2015-05-07,229.66,P36_ABETZ_Eric.pdf,9
P36_ABETZ_Eric_9_13,ABETZ_Eric,P36_ABETZ_Eric,"Lease 10 May to 9 Jun 15",Lease,2015-05-10,2015-06-09,1096.90,P36_ABETZ_Eric.pdf,9
P36_ABETZ_Eric_9_3,ABETZ_Eric,P36_ABETZ_Eric,"Fuel 6 Jan to 23 Jan 15",Fuel,2015-01-06,2015-01-23,254.85,P36_ABETZ_Eric.pdf,9
P36_ABETZ_Eric_9_4,ABETZ_Eric,P36_ABETZ_Eric,"Lease 10 Jan to 9 Feb 15",Lease,2015-01-10,2015-02-09,1096.90,P36_ABETZ_Eric.pdf,9
P36_ABETZ_Eric_9_5,ABETZ_Eric,P36_ABETZ_Eric,"Fuel 1 Feb to 19 Feb 15",Fuel,2015-02-01,2015-02-19,214.64,P36_ABETZ_Eric.pdf,9
P36_ABETZ_Eric_9_6,ABETZ_Eric,P36_ABETZ_Eric,"Lease 10 Feb to 9 Mar 15",Lease,2015-02-10,2015-03-09,1096.90,P36_ABETZ_Eric.pdf,9
P36_ABETZ_Eric_9_7,ABETZ_Eric,P36_ABETZ_Eric,"Fuel 5 Mar to 15 Mar 15",Fuel,2015-03-05,2015-03-15,362.63,P36_ABETZ_Eric.pdf,9
P36_ABETZ_Eric_9_8,ABETZ_Eric,P36_ABETZ_Eric,"Lease 10 Mar to 9 Apr 15",Lease,2015-03-10,2015-04-09,1096.90,P36_ABETZ_Eric.pdf,9
P36_ABETZ_Eric_9_9,ABETZ_Eric,P36_ABETZ_Eric,"Additional maintenance 24 Mar 15","Additional maintenance",2015-03-24,0000-00-00,121.05,P36_ABETZ_Eric.pdf,9
P36_ALBANESE_Anthony_23_3,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Reimbursement of infringement notice fee 25 Oct 14","Reimbursement of infringement notice fee",2014-10-25,0000-00-00,-15.00,P36_ALBANESE_Anthony.pdf,23
P36_ALBANESE_Anthony_23_4,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Reimbursement of infringement notice fee 7 Nov 14","Reimbursement of infringement notice fee",2014-11-07,0000-00-00,-15.00,P36_ALBANESE_Anthony.pdf,23
P36_ALBANESE_Anthony_23_5,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Fuel 28 Nov to 28 Dec 14",Fuel,2014-11-28,2014-12-28,202.27,P36_ALBANESE_Anthony.pdf,23
P36_ALBANESE_Anthony_23_6,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Lease 29 Dec 14 to 28 Jan 15",Lease,2014-12-29,2015-01-28,819.81,P36_ALBANESE_Anthony.pdf,23
P36_ALBANESE_Anthony_23_7,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Fuel 31 Dec 14 to 24 Jan 15",Fuel,2014-12-31,2015-01-24,84.31,P36_ALBANESE_Anthony.pdf,23
P36_ALBANESE_Anthony_8_10,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Lease 1 Mar to 31 Mar 15",Lease,2015-03-01,2015-03-31,832.96,P36_ALBANESE_Anthony.pdf,8
P36_ALBANESE_Anthony_8_11,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Fuel 1 Mar to 28 Mar 15",Fuel,2015-03-01,2015-03-28,216.55,P36_ALBANESE_Anthony.pdf,8
P36_ALBANESE_Anthony_8_12,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Lease 29 Mar to 28 Apr 15",Lease,2015-03-29,2015-04-28,819.81,P36_ALBANESE_Anthony.pdf,8
P36_ALBANESE_Anthony_8_13,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Lease 1 Apr to 15 Apr 15",Lease,2015-04-01,2015-04-15,416.50,P36_ALBANESE_Anthony.pdf,8
P36_ALBANESE_Anthony_8_14,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Lease 15 Apr to 14 May 15",Lease,2015-04-15,2015-05-14,895.76,P36_ALBANESE_Anthony.pdf,8
P36_ALBANESE_Anthony_8_15,ALBANESE_Anthony,P36_ALBANESE_Anthony,"ACT B Class parking permit 20 Apr 15","ACT B Class parking permit",2015-04-20,0000-00-00,43.80,P36_ALBANESE_Anthony.pdf,8
P36_ALBANESE_Anthony_8_16,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Lease 29 Apr to 28 May 15",Lease,2015-04-29,2015-05-28,819.81,P36_ALBANESE_Anthony.pdf,8
P36_ALBANESE_Anthony_8_17,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Fuel 6 May to 16 May 15",Fuel,2015-05-06,2015-05-16,156.76,P36_ALBANESE_Anthony.pdf,8
P36_ALBANESE_Anthony_8_18,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Lease 29 May to 28 Jun 15",Lease,2015-05-29,2015-06-28,819.81,P36_ALBANESE_Anthony.pdf,8
P36_ALBANESE_Anthony_8_3,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Lease 1 Jan to 31 Jan 15",Lease,2015-01-01,2015-01-31,832.96,P36_ALBANESE_Anthony.pdf,8
P36_ALBANESE_Anthony_8_4,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Fuel 27 Jan 15",Fuel,2015-01-27,0000-00-00,55.16,P36_ALBANESE_Anthony.pdf,8
P36_ALBANESE_Anthony_8_5,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Lease 29 Jan to 27 Feb 15",Lease,2015-01-29,2015-02-27,819.81,P36_ALBANESE_Anthony.pdf,8
P36_ALBANESE_Anthony_8_6,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Lease 1 Feb to 28 Feb 15",Lease,2015-02-01,2015-02-28,832.96,P36_ALBANESE_Anthony.pdf,8
P36_ALBANESE_Anthony_8_7,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Fuel 2 Feb to 20 Feb 15",Fuel,2015-02-02,2015-02-20,131.12,P36_ALBANESE_Anthony.pdf,8
P36_ALBANESE_Anthony_8_8,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Fuel 23 Feb 15",Fuel,2015-02-23,0000-00-00,50.25,P36_ALBANESE_Anthony.pdf,8
P36_ALBANESE_Anthony_8_9,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Lease 28 Feb to 30 Mar 15",Lease,2015-02-28,2015-03-30,819.81,P36_ALBANESE_Anthony.pdf,8
P36_ANDREWS_Kevin_11_10,ANDREWS_Kevin,P36_ANDREWS_Kevin,"Fuel 30 Apr to 15 May 15",Fuel,2015-04-30,2015-05-15,202.81,P36_ANDREWS_Kevin.pdf,11
P36_ANDREWS_Kevin_11_11,ANDREWS_Kevin,P36_ANDREWS_Kevin,"Lease 12 May to 11 Jun 15",Lease,2015-05-12,2015-06-11,1297.65,P36_ANDREWS_Kevin.pdf,11
P36_ANDREWS_Kevin_11_3,ANDREWS_Kevin,P36_ANDREWS_Kevin,"Lease 12 Jan to 11 Feb 15",Lease,2015-01-12,2015-02-11,1297.65,P36_ANDREWS_Kevin.pdf,11
P36_ANDREWS_Kevin_11_4,ANDREWS_Kevin,P36_ANDREWS_Kevin,"Fuel 1 Feb to 22 Feb 15",Fuel,2015-02-01,2015-02-22,220.35,P36_ANDREWS_Kevin.pdf,11
P36_ANDREWS_Kevin_11_5,ANDREWS_Kevin,P36_ANDREWS_Kevin,"Lease 12 Feb to 11 Mar 15",Lease,2015-02-12,2015-03-11,1297.65,P36_ANDREWS_Kevin.pdf,11
P36_ANDREWS_Kevin_11_6,ANDREWS_Kevin,P36_ANDREWS_Kevin,"Fuel 24 Feb to 22 Mar 15",Fuel,2015-02-24,2015-03-22,229.35,P36_ANDREWS_Kevin.pdf,11
P36_ANDREWS_Kevin_11_7,ANDREWS_Kevin,P36_ANDREWS_Kevin,"Lease 12 Mar to 11 Apr 15",Lease,2015-03-12,2015-04-11,1297.65,P36_ANDREWS_Kevin.pdf,11
P36_ANDREWS_Kevin_11_8,ANDREWS_Kevin,P36_ANDREWS_Kevin,"Fuel 25 Mar to 22 Apr 15",Fuel,2015-03-25,2015-04-22,504.64,P36_ANDREWS_Kevin.pdf,11
P36_ANDREWS_Kevin_11_9,ANDREWS_Kevin,P36_ANDREWS_Kevin,"Lease 12 Apr to 11 May 15",Lease,2015-04-12,2015-05-11,1297.65,P36_ANDREWS_Kevin.pdf,11
P36_ANDREWS_Kevin_33_3,ANDREWS_Kevin,P36_ANDREWS_Kevin,"Fuel 26 Nov to 27 Dec 14",Fuel,2014-11-26,2014-12-27,490.81,P36_ANDREWS_Kevin.pdf,33
P36_ANDREWS_Kevin_33_4,ANDREWS_Kevin,P36_ANDREWS_Kevin,"Lease 12 Dec 14 to 11 Jan 15",Lease,2014-12-12,2015-01-11,1297.65,P36_ANDREWS_Kevin.pdf,33
P36_ANDREWS_Kevin_33_5,ANDREWS_Kevin,P36_ANDREWS_Kevin,"Fuel 24 Dec 14 to 26 Jan 15",Fuel,2014-12-24,2015-01-26,562.96,P36_ANDREWS_Kevin.pdf,33
P36_BACK_Chris_22_3,BACK_Chris,P36_BACK_Chris,"Fuel 21 Nov to 12 Dec 14",Fuel,2014-11-21,2014-12-12,247.79,P36_BACK_Chris.pdf,22
P36_BACK_Chris_22_4,BACK_Chris,P36_BACK_Chris,"Fuel 19 Dec 14",Fuel,2014-12-19,0000-00-00,70.70,P36_BACK_Chris.pdf,22
P36_BACK_Chris_9_10,BACK_Chris,P36_BACK_Chris,"Lease 21 Feb to 20 Mar 15",Lease,2015-02-21,2015-03-20,889.76,P36_BACK_Chris.pdf,9
P36_BACK_Chris_9_11,BACK_Chris,P36_BACK_Chris,"Fuel 1 Mar to 12 Mar 15",Fuel,2015-03-01,2015-03-12,200.15,P36_BACK_Chris.pdf,9
P36_BACK_Chris_9_12,BACK_Chris,P36_BACK_Chris,"Lease 21 Mar to 20 Apr 15",Lease,2015-03-21,2015-04-20,889.76,P36_BACK_Chris.pdf,9
P36_BACK_Chris_9_13,BACK_Chris,P36_BACK_Chris,"Fuel 31 Mar 15",Fuel,2015-03-31,0000-00-00,65.90,P36_BACK_Chris.pdf,9
P36_BACK_Chris_9_14,BACK_Chris,P36_BACK_Chris,"Fuel 2 Apr to 28 Apr 15",Fuel,2015-04-02,2015-04-28,243.19,P36_BACK_Chris.pdf,9
P36_BACK_Chris_9_15,BACK_Chris,P36_BACK_Chris,"Lease 21 Apr to 20 May 15",Lease,2015-04-21,2015-05-20,889.76,P36_BACK_Chris.pdf,9
P36_BACK_Chris_9_16,BACK_Chris,P36_BACK_Chris,"Fuel 3 May to 21 May 15",Fuel,2015-05-03,2015-05-21,191.09,P36_BACK_Chris.pdf,9
P36_BACK_Chris_9_17,BACK_Chris,P36_BACK_Chris,"Lease 21 May to 20 Jun 15",Lease,2015-05-21,2015-06-20,889.76,P36_BACK_Chris.pdf,9
P36_BACK_Chris_9_3,BACK_Chris,P36_BACK_Chris,"Lease 1 Jan to 24 Jan 15",Lease,2015-01-01,2015-01-24,808.78,P36_BACK_Chris.pdf,9
P36_BACK_Chris_9_4,BACK_Chris,P36_BACK_Chris,"Fuel 19 Jan 15",Fuel,2015-01-19,0000-00-00,22.25,P36_BACK_Chris.pdf,9
P36_BACK_Chris_9_5,BACK_Chris,P36_BACK_Chris,"Reimbursement of price cap overspend 21 Jan 15","Reimbursement of price cap overspend",2015-01-21,0000-00-00,-267.27,P36_BACK_Chris.pdf,9
P36_BACK_Chris_9_6,BACK_Chris,P36_BACK_Chris,"Lease 21 Jan to 20 Feb 15",Lease,2015-01-21,2015-02-20,889.76,P36_BACK_Chris.pdf,9
P36_BACK_Chris_9_7,BACK_Chris,P36_BACK_Chris,"Fuel 23 Jan 15",Fuel,2015-01-23,0000-00-00,45.50,P36_BACK_Chris.pdf,9
P36_BACK_Chris_9_8,BACK_Chris,P36_BACK_Chris,"End of lease adj 23 Jan to 24 Jan 15","End of lease adj",2015-01-23,2015-01-24,-67.48,P36_BACK_Chris.pdf,9
P36_BACK_Chris_9_9,BACK_Chris,P36_BACK_Chris,"Fuel 31 Jan to 22 Feb 15",Fuel,2015-01-31,2015-02-22,173.21,P36_BACK_Chris.pdf,9
P36_BALDWIN_Bob_11_10,BALDWIN_Bob,P36_BALDWIN_Bob,"Fuel 3 Mar to 6 Mar 15",Fuel,2015-03-03,2015-03-06,244.91,P36_BALDWIN_Bob.pdf,11
P36_BALDWIN_Bob_11_11,BALDWIN_Bob,P36_BALDWIN_Bob,"Lease 9 Mar to 8 Apr 15",Lease,2015-03-09,2015-04-08,1851.66,P36_BALDWIN_Bob.pdf,11
P36_BALDWIN_Bob_11_12,BALDWIN_Bob,P36_BALDWIN_Bob,"Fuel 16 Mar to 29 Apr 15",Fuel,2015-03-16,2015-04-29,892.55,P36_BALDWIN_Bob.pdf,11
P36_BALDWIN_Bob_11_13,BALDWIN_Bob,P36_BALDWIN_Bob,"Lease 9 Apr to 8 May 15",Lease,2015-04-09,2015-05-08,1851.66,P36_BALDWIN_Bob.pdf,11
P36_BALDWIN_Bob_11_14,BALDWIN_Bob,P36_BALDWIN_Bob,"Lease 9 May to 8 Jun 15",Lease,2015-05-09,2015-06-08,1851.66,P36_BALDWIN_Bob.pdf,11
P36_BALDWIN_Bob_11_15,BALDWIN_Bob,P36_BALDWIN_Bob,"Fuel 21 May to 26 May 15",Fuel,2015-05-21,2015-05-26,278.44,P36_BALDWIN_Bob.pdf,11
P36_BALDWIN_Bob_11_3,BALDWIN_Bob,P36_BALDWIN_Bob,"Lease 1 Jan to 31 Jan 15",Lease,2015-01-01,2015-01-31,1532.24,P36_BALDWIN_Bob.pdf,11
P36_BALDWIN_Bob_11_4,BALDWIN_Bob,P36_BALDWIN_Bob,"Lease 1 Jan to 31 Jan 15",Lease,2015-01-01,2015-01-31,142.29,P36_BALDWIN_Bob.pdf,11
P36_BALDWIN_Bob_11_5,BALDWIN_Bob,P36_BALDWIN_Bob,"Fuel 3 Jan to 13 Feb 15",Fuel,2015-01-03,2015-02-13,895.47,P36_BALDWIN_Bob.pdf,11
P36_BALDWIN_Bob_11_6,BALDWIN_Bob,P36_BALDWIN_Bob,"Lease 1 Feb to 28 Feb 15",Lease,2015-02-01,2015-02-28,1674.53,P36_BALDWIN_Bob.pdf,11
P36_BALDWIN_Bob_11_7,BALDWIN_Bob,P36_BALDWIN_Bob,"Fuel 1 Feb to 28 Feb 15",Fuel,2015-02-01,2015-02-28,503.23,P36_BALDWIN_Bob.pdf,11
P36_BALDWIN_Bob_11_8,BALDWIN_Bob,P36_BALDWIN_Bob,"Lease 1 Mar to 31 Mar 15",Lease,2015-03-01,2015-03-31,1674.53,P36_BALDWIN_Bob.pdf,11
P36_BALDWIN_Bob_11_9,BALDWIN_Bob,P36_BALDWIN_Bob,"Lease adj 1 Mar to 31 Mar 15","Lease adj",2015-03-01,2015-03-31,-702.21,P36_BALDWIN_Bob.pdf,11
P36_BALDWIN_Bob_29_3,BALDWIN_Bob,P36_BALDWIN_Bob,"Fuel 6 Nov to 22 Nov 14",Fuel,2014-11-06,2014-11-22,482.26,P36_BALDWIN_Bob.pdf,29
P36_BALDWIN_Bob_29_4,BALDWIN_Bob,P36_BALDWIN_Bob,"Fuel 30 Nov to 27 Dec 14",Fuel,2014-11-30,2014-12-27,940.81,P36_BALDWIN_Bob.pdf,29
P36_BANDT_Adam_20_3,BANDT_Adam,P36_BANDT_Adam,"Infringement notice fee 4 Aug 14","Infringement notice fee",2014-08-04,0000-00-00,-15.00,P36_BANDT_Adam.pdf,20
P36_BANDT_Adam_20_4,BANDT_Adam,P36_BANDT_Adam,"Infringement notice fee 4 Aug 14","Infringement notice fee",2014-08-04,0000-00-00,15.00,P36_BANDT_Adam.pdf,20
P36_BANDT_Adam_20_5,BANDT_Adam,P36_BANDT_Adam,"Fuel 28 Nov 14",Fuel,2014-11-28,0000-00-00,50.36,P36_BANDT_Adam.pdf,20
P36_BANDT_Adam_20_6,BANDT_Adam,P36_BANDT_Adam,"Lease 13 Dec 14 to 12 Jan 15",Lease,2014-12-13,2015-01-12,1343.51,P36_BANDT_Adam.pdf,20
P36_BANDT_Adam_7_10,BANDT_Adam,P36_BANDT_Adam,"Lease 13 Apr to 12 May 15",Lease,2015-04-13,2015-05-12,1343.51,P36_BANDT_Adam.pdf,7
P36_BANDT_Adam_7_11,BANDT_Adam,P36_BANDT_Adam,"Fuel 3 May 15",Fuel,2015-05-03,0000-00-00,49.55,P36_BANDT_Adam.pdf,7
P36_BANDT_Adam_7_12,BANDT_Adam,P36_BANDT_Adam,"Lease 13 May to 12 Jun 15",Lease,2015-05-13,2015-06-12,1343.51,P36_BANDT_Adam.pdf,7
P36_BANDT_Adam_7_3,BANDT_Adam,P36_BANDT_Adam,"Fuel 12 Jan 15",Fuel,2015-01-12,0000-00-00,44.05,P36_BANDT_Adam.pdf,7
P36_BANDT_Adam_7_4,BANDT_Adam,P36_BANDT_Adam,"Lease 13 Jan to 12 Feb 15",Lease,2015-01-13,2015-02-12,1343.51,P36_BANDT_Adam.pdf,7
P36_BANDT_Adam_7_5,BANDT_Adam,P36_BANDT_Adam,"Lease 13 Feb to 12 Mar 15",Lease,2015-02-13,2015-03-12,1343.51,P36_BANDT_Adam.pdf,7
P36_BANDT_Adam_7_6,BANDT_Adam,P36_BANDT_Adam,"Accident excess 28 Feb 15","Accident excess",2015-02-28,0000-00-00,1500.00,P36_BANDT_Adam.pdf,7
P36_BANDT_Adam_7_7,BANDT_Adam,P36_BANDT_Adam,"Fuel 9 Mar 15",Fuel,2015-03-09,0000-00-00,45.60,P36_BANDT_Adam.pdf,7
P36_BANDT_Adam_7_8,BANDT_Adam,P36_BANDT_Adam,"Lease 13 Mar to 12 Apr 15",Lease,2015-03-13,2015-04-12,1343.51,P36_BANDT_Adam.pdf,7
P36_BANDT_Adam_7_9,BANDT_Adam,P36_BANDT_Adam,"Fuel 6 Apr 15",Fuel,2015-04-06,0000-00-00,43.46,P36_BANDT_Adam.pdf,7
P36_BERNARDI_Cory_21_3,BERNARDI_Cory,P36_BERNARDI_Cory,"Fuel 3 Dec to 22 Dec 14",Fuel,2014-12-03,2014-12-22,414.47,P36_BERNARDI_Cory.pdf,21
P36_BERNARDI_Cory_21_4,BERNARDI_Cory,P36_BERNARDI_Cory,"Car cleaning 3 Dec 14","Car cleaning",2014-12-03,0000-00-00,17.27,P36_BERNARDI_Cory.pdf,21
P36_BERNARDI_Cory_21_5,BERNARDI_Cory,P36_BERNARDI_Cory,"Lease 11 Dec 14 to 10 Jan 15",Lease,2014-12-11,2015-01-10,1096.35,P36_BERNARDI_Cory.pdf,21
P36_BERNARDI_Cory_21_6,BERNARDI_Cory,P36_BERNARDI_Cory,"Fuel 26 Dec 14",Fuel,2014-12-26,0000-00-00,55.07,P36_BERNARDI_Cory.pdf,21
P36_BERNARDI_Cory_9_10,BERNARDI_Cory,P36_BERNARDI_Cory,"Fuel 6 Apr to 15 Apr 15",Fuel,2015-04-06,2015-04-15,228.75,P36_BERNARDI_Cory.pdf,9
P36_BERNARDI_Cory_9_11,BERNARDI_Cory,P36_BERNARDI_Cory,"Lease 11 Apr to 10 May 15",Lease,2015-04-11,2015-05-10,1096.35,P36_BERNARDI_Cory.pdf,9
P36_BERNARDI_Cory_9_12,BERNARDI_Cory,P36_BERNARDI_Cory,"Fuel 23 Apr 15",Fuel,2015-04-23,0000-00-00,71.82,P36_BERNARDI_Cory.pdf,9
P36_BERNARDI_Cory_9_13,BERNARDI_Cory,P36_BERNARDI_Cory,"Fuel 6 May to 21 May 15",Fuel,2015-05-06,2015-05-21,151.88,P36_BERNARDI_Cory.pdf,9
P36_BERNARDI_Cory_9_14,BERNARDI_Cory,P36_BERNARDI_Cory,"Lease 11 May to 10 Jun 15",Lease,2015-05-11,2015-06-10,1096.35,P36_BERNARDI_Cory.pdf,9
P36_BERNARDI_Cory_9_3,BERNARDI_Cory,P36_BERNARDI_Cory,"Fuel 2 Jan to 16 Jan 15",Fuel,2015-01-02,2015-01-16,219.67,P36_BERNARDI_Cory.pdf,9
P36_BERNARDI_Cory_9_4,BERNARDI_Cory,P36_BERNARDI_Cory,"Lease 11 Jan to 10 Feb 15",Lease,2015-01-11,2015-02-10,1096.35,P36_BERNARDI_Cory.pdf,9
P36_BERNARDI_Cory_9_5,BERNARDI_Cory,P36_BERNARDI_Cory,"Fuel 29 Jan 15",Fuel,2015-01-29,0000-00-00,54.39,P36_BERNARDI_Cory.pdf,9
P36_BERNARDI_Cory_9_6,BERNARDI_Cory,P36_BERNARDI_Cory,"Fuel 7 Feb to 24 Feb 15",Fuel,2015-02-07,2015-02-24,191.96,P36_BERNARDI_Cory.pdf,9
P36_BERNARDI_Cory_9_7,BERNARDI_Cory,P36_BERNARDI_Cory,"Lease 11 Feb to 10 Mar 15",Lease,2015-02-11,2015-03-10,1096.35,P36_BERNARDI_Cory.pdf,9
P36_BERNARDI_Cory_9_8,BERNARDI_Cory,P36_BERNARDI_Cory,"Fuel 5 Mar to 30 Mar 15",Fuel,2015-03-05,2015-03-30,319.36,P36_BERNARDI_Cory.pdf,9
P36_BERNARDI_Cory_9_9,BERNARDI_Cory,P36_BERNARDI_Cory,"Lease 11 Mar to 10 Apr 15",Lease,2015-03-11,2015-04-10,1096.35,P36_BERNARDI_Cory.pdf,9
P36_BILLSON_Bruce_21_3,BILLSON_Bruce,P36_BILLSON_Bruce,"Fuel 15 Nov to 8 Dec 14",Fuel,2014-11-15,2014-12-08,318.06,P36_BILLSON_Bruce.pdf,21
P36_BILLSON_Bruce_21_4,BILLSON_Bruce,P36_BILLSON_Bruce,"Car cleaning 28 Nov 14","Car cleaning",2014-11-28,0000-00-00,16.09,P36_BILLSON_Bruce.pdf,21
P36_BILLSON_Bruce_21_5,BILLSON_Bruce,P36_BILLSON_Bruce,"Car cleaning 29 Nov 14","Car cleaning",2014-11-29,0000-00-00,20.00,P36_BILLSON_Bruce.pdf,21
P36_BILLSON_Bruce_21_6,BILLSON_Bruce,P36_BILLSON_Bruce,"End of lease adj 9 Dec to 14 Dec 14","End of lease adj",2014-12-09,2014-12-14,-100.28,P36_BILLSON_Bruce.pdf,21
P36_BILLSON_Bruce_21_7,BILLSON_Bruce,P36_BILLSON_Bruce,"Lease 9 Dec 14 to 8 Jan 15",Lease,2014-12-09,2015-01-08,1215.55,P36_BILLSON_Bruce.pdf,21
P36_BILLSON_Bruce_21_8,BILLSON_Bruce,P36_BILLSON_Bruce,"Fuel 10 Dec to 26 Dec 14",Fuel,2014-12-10,2014-12-26,282.30,P36_BILLSON_Bruce.pdf,21
P36_BILLSON_Bruce_21_9,BILLSON_Bruce,P36_BILLSON_Bruce,"Car cleaning 14 Dec 14","Car cleaning",2014-12-14,0000-00-00,16.09,P36_BILLSON_Bruce.pdf,21
P36_BILLSON_Bruce_8_10,BILLSON_Bruce,P36_BILLSON_Bruce,"Car cleaning 2 Apr 15","Car cleaning",2015-04-02,0000-00-00,16.09,P36_BILLSON_Bruce.pdf,8
P36_BILLSON_Bruce_8_11,BILLSON_Bruce,P36_BILLSON_Bruce,"Fuel 2 Apr to 25 Apr 15",Fuel,2015-04-02,2015-04-25,344.07,P36_BILLSON_Bruce.pdf,8
P36_BILLSON_Bruce_8_12,BILLSON_Bruce,P36_BILLSON_Bruce,"Lease 9 Apr to 8 May 15",Lease,2015-04-09,2015-05-08,1215.55,P36_BILLSON_Bruce.pdf,8
