entry_id,parl_id,source_id,details,start_date,end_date,amount,source_pdf,source_pagenum
P35_BIRMINGHAM_Simon_15_3,BIRMINGHAM_Simon,P35_BIRMINGHAM_Simon,"Melbourne to Swan Hill 8 Aug 14",2014-08-08,0000-00-00,85.21,P35_BIRMINGHAM_Simon.pdf,15
P35_BOSWELL_Ronald_14_17,BOSWELL_Ronald,P35_BOSWELL_Ronald,"Bundaberg 6 Feb 14",2014-02-06,0000-00-00,56.18,P35_BOSWELL_Ronald.pdf,14
P35_BROAD_Andrew_10_22,BROAD_Andrew,P35_BROAD_Andrew,"Canberra 26 Sep to 29 Sep 14",2014-09-26,2014-09-29,385.93,P35_BROAD_Andrew.pdf,10
P35_BROAD_Andrew_24_18,BROAD_Andrew,P35_BROAD_Andrew,"Canberra 21 Mar to 23 Mar 14",2014-03-21,2014-03-23,219.46,P35_BROAD_Andrew.pdf,24
P35_BROAD_Andrew_24_19,BROAD_Andrew,P35_BROAD_Andrew,"Canberra 20 Jun to 22 Jun 14",2014-06-20,2014-06-22,171.74,P35_BROAD_Andrew.pdf,24
P35_BROUGH_Mal_20_14,BROUGH_Mal,P35_BROUGH_Mal,"Taxi 25 Jun 14",2014-06-25,0000-00-00,20.63,P35_BROUGH_Mal.pdf,20
P35_BROUGH_Mal_20_15,BROUGH_Mal,P35_BROUGH_Mal,"Taxi 25 Jun 14",2014-06-25,0000-00-00,15.50,P35_BROUGH_Mal.pdf,20
P35_BROUGH_Mal_20_16,BROUGH_Mal,P35_BROUGH_Mal,"Taxi 26 Jun 14",2014-06-26,0000-00-00,15.85,P35_BROUGH_Mal.pdf,20
P35_BROUGH_Mal_7_31,BROUGH_Mal,P35_BROUGH_Mal,"Taxi 16 Jul 14",2014-07-16,0000-00-00,14.64,P35_BROUGH_Mal.pdf,7
P35_BROUGH_Mal_8_3,BROUGH_Mal,P35_BROUGH_Mal,"Taxi 17 Jul 14",2014-07-17,0000-00-00,15.45,P35_BROUGH_Mal.pdf,8
P35_BROUGH_Mal_8_4,BROUGH_Mal,P35_BROUGH_Mal,"Taxi 27 Aug 14",2014-08-27,0000-00-00,27.45,P35_BROUGH_Mal.pdf,8
P35_BROUGH_Mal_8_5,BROUGH_Mal,P35_BROUGH_Mal,"Taxi 22 Oct 14",2014-10-22,0000-00-00,21.29,P35_BROUGH_Mal.pdf,8
P35_BROUGH_Mal_8_6,BROUGH_Mal,P35_BROUGH_Mal,"Taxi 27 Nov 14",2014-11-27,0000-00-00,19.78,P35_BROUGH_Mal.pdf,8
P35_BROUGH_Mal_8_7,BROUGH_Mal,P35_BROUGH_Mal,"Taxi 3 Dec 14",2014-12-03,0000-00-00,30.27,P35_BROUGH_Mal.pdf,8
P35_BROUGH_Mal_8_8,BROUGH_Mal,P35_BROUGH_Mal,"Taxi 3 Dec 14",2014-12-03,0000-00-00,33.70,P35_BROUGH_Mal.pdf,8
P35_BURKE_Tony_26_3,BURKE_Tony,P35_BURKE_Tony,"Reimbursement of taxi 4 Jan 14",2014-01-04,0000-00-00,-140.00,P35_BURKE_Tony.pdf,26
P35_BURKE_Tony_26_4,BURKE_Tony,P35_BURKE_Tony,"Reimbursement of taxi 10 Jan 14",2014-01-10,0000-00-00,-140.00,P35_BURKE_Tony.pdf,26
P35_BUTLER_Mark_23_15,BUTLER_Mark,P35_BUTLER_Mark,"Toll charge (service fee) 21 Jan 13",2013-01-21,0000-00-00,2.00,P35_BUTLER_Mark.pdf,23
P35_BUTLER_Mark_23_16,BUTLER_Mark,P35_BUTLER_Mark,"Toll charge 21 Jan 13",2013-01-21,0000-00-00,6.84,P35_BUTLER_Mark.pdf,23
P35_BUTLER_Mark_23_17,BUTLER_Mark,P35_BUTLER_Mark,"Brisbane to Ballina Airport 30 Jan to 31 Jan 14",2014-01-30,2014-01-31,372.12,P35_BUTLER_Mark.pdf,23
P35_CANAVAN_Matthew_14_16,CANAVAN_Matthew,P35_CANAVAN_Matthew,"Fuel charges 7 Aug 14",2014-08-07,0000-00-00,63.65,P35_CANAVAN_Matthew.pdf,14
P35_CANAVAN_Matthew_14_17,CANAVAN_Matthew,P35_CANAVAN_Matthew,"Cairns 24 Oct to 26 Oct 14",2014-10-24,2014-10-26,230.95,P35_CANAVAN_Matthew.pdf,14
P35_CARR_Kim_23_16,CARR_Kim,P35_CARR_Kim,"Canberra 21 Jun to 24 Jun 13",2013-06-21,2013-06-24,235.05,P35_CARR_Kim.pdf,23
P35_CHALMERS_Jim_10_9,CHALMERS_Jim,P35_CHALMERS_Jim,"Taxi 4 Jul 14",2014-07-04,0000-00-00,54.55,P35_CHALMERS_Jim.pdf,10
P35_CHRISTENSEN_George_10_19,CHRISTENSEN_George,P35_CHRISTENSEN_George,"Townsville 22 Aug 14",2014-08-22,0000-00-00,57.53,P35_CHRISTENSEN_George.pdf,10
P35_CHRISTENSEN_George_21_23,CHRISTENSEN_George,P35_CHRISTENSEN_George,"Brisbane to Toowoomba 28 Feb to 5 Mar 14",2014-02-28,2014-03-05,504.56,P35_CHRISTENSEN_George.pdf,21
P35_CIOBO_Steven_15_21,CIOBO_Steven,P35_CIOBO_Steven,"Fuel charges 13 Jul 14",2014-07-13,0000-00-00,27.87,P35_CIOBO_Steven.pdf,15
P35_CIOBO_Steven_30_21,CIOBO_Steven,P35_CIOBO_Steven,"Toll charge 16 Mar 12",2012-03-16,0000-00-00,3.63,P35_CIOBO_Steven.pdf,30
P35_CIOBO_Steven_30_22,CIOBO_Steven,P35_CIOBO_Steven,"Toll charge (service fee) 16 Mar 12",2012-03-16,0000-00-00,2.00,P35_CIOBO_Steven.pdf,30
P35_CIOBO_Steven_30_23,CIOBO_Steven,P35_CIOBO_Steven,"Toll charge (service fee) 28 Apr 14",2014-04-28,0000-00-00,2.00,P35_CIOBO_Steven.pdf,30
P35_CIOBO_Steven_30_24,CIOBO_Steven,P35_CIOBO_Steven,"Toll charge 28 Apr 14",2014-04-28,0000-00-00,3.75,P35_CIOBO_Steven.pdf,30
P35_CLAYDON_Sharon_21_16,CLAYDON_Sharon,P35_CLAYDON_Sharon,"Newcastle to Canberra 8 Feb to 9 Feb 14",2014-02-08,2014-02-09,489.52,P35_CLAYDON_Sharon.pdf,21
P35_CLAYDON_Sharon_21_17,CLAYDON_Sharon,P35_CLAYDON_Sharon,"Newcastle to Canberra 22 Feb to 24 Feb 14",2014-02-22,2014-02-24,310.21,P35_CLAYDON_Sharon.pdf,21
P35_CLAYDON_Sharon_21_18,CLAYDON_Sharon,P35_CLAYDON_Sharon,"Toll charges 22 Feb to 24 Feb 14",2014-02-22,2014-02-24,12.65,P35_CLAYDON_Sharon.pdf,21
P35_CLAYDON_Sharon_21_19,CLAYDON_Sharon,P35_CLAYDON_Sharon,"Newcastle to Canberra 15 Mar to 16 Mar 14",2014-03-15,2014-03-16,331.20,P35_CLAYDON_Sharon.pdf,21
P35_COBB_John_19_20,COBB_John,P35_COBB_John,"Darwin 13 Jul to 25 Jul 13",2013-07-13,2013-07-25,1069.62,P35_COBB_John.pdf,19
P35_COLBECK_Richard_14_33,COLBECK_Richard,P35_COLBECK_Richard,"Canberra 27 Jul to 29 Jul 14",2014-07-27,2014-07-29,225.72,P35_COLBECK_Richard.pdf,14
P35_COLBECK_Richard_14_34,COLBECK_Richard,P35_COLBECK_Richard,"Perth to Albany 19 Aug to 21 Aug 14",2014-08-19,2014-08-21,595.24,P35_COLBECK_Richard.pdf,14
P35_COLBECK_Richard_14_35,COLBECK_Richard,P35_COLBECK_Richard,"Canberra 29 Aug to 1 Sep 14",2014-08-29,2014-09-01,335.06,P35_COLBECK_Richard.pdf,14
P35_COLBECK_Richard_29_16,COLBECK_Richard,P35_COLBECK_Richard,"Canberra 20 Jun to 21 Jun 14",2014-06-20,2014-06-21,254.07,P35_COLBECK_Richard.pdf,29
P35_COLLINS_Jacinta_20_16,COLLINS_Jacinta,P35_COLLINS_Jacinta,"Toll charge (service fee) 29 Apr 13",2013-04-29,0000-00-00,2.00,P35_COLLINS_Jacinta.pdf,20
P35_COLLINS_Jacinta_20_17,COLLINS_Jacinta,P35_COLLINS_Jacinta,"Toll charge 29 Apr 13",2013-04-29,0000-00-00,3.64,P35_COLLINS_Jacinta.pdf,20
P35_COLLINS_Julie_22_13,COLLINS_Julie,P35_COLLINS_Julie,"Toll charge (service fee) 17 Oct 12",2012-10-17,0000-00-00,2.00,P35_COLLINS_Julie.pdf,22
P35_COLLINS_Julie_22_14,COLLINS_Julie,P35_COLLINS_Julie,"Toll charge 17 Oct 12",2012-10-17,0000-00-00,5.84,P35_COLLINS_Julie.pdf,22
P35_COMBET_Greg_5_3,COMBET_Greg,P35_COMBET_Greg,"Toll charge (service fee) 25 May 12",2012-05-25,0000-00-00,4.00,P35_COMBET_Greg.pdf,5
P35_COMBET_Greg_5_4,COMBET_Greg,P35_COMBET_Greg,"Toll charge 25 May 12",2012-05-25,0000-00-00,11.47,P35_COMBET_Greg.pdf,5
P35_CONROY_Pat_10_22,CONROY_Pat,P35_CONROY_Pat,"Toll charge (service fee) 2 Oct 14",2014-10-02,0000-00-00,2.00,P35_CONROY_Pat.pdf,10
P35_CONROY_Pat_10_23,CONROY_Pat,P35_CONROY_Pat,"Toll charge 2 Oct 14",2014-10-02,0000-00-00,14.33,P35_CONROY_Pat.pdf,10
P35_CONROY_Pat_10_24,CONROY_Pat,P35_CONROY_Pat,"Sydney to Gosford 2 Oct 14",2014-10-02,0000-00-00,136.56,P35_CONROY_Pat.pdf,10
P35_CORMANN_Mathias0_16_22,CORMANN_Mathias,P35_CORMANN_Mathias0,"Broome 4 Jul to 6 Jul 14",2014-07-04,2014-07-06,213.84,P35_CORMANN_Mathias0.pdf,16
P35_COULTON_Mark_11_7,COULTON_Mark,P35_COULTON_Mark,"Dubbo 24 Oct to 25 Oct 14",2014-10-24,2014-10-25,50.20,P35_COULTON_Mark.pdf,11
P35_DASTYARI_Sam_10_21,DASTYARI_Sam,P35_DASTYARI_Sam,"Port Macquarie to Sydney 11 Oct to 12 Oct 14",2014-10-11,2014-10-12,481.40,P35_DASTYARI_Sam.pdf,10
P35_DASTYARI_Sam_10_22,DASTYARI_Sam,P35_DASTYARI_Sam,"Taxi 12 Nov 14",2014-11-12,0000-00-00,91.83,P35_DASTYARI_Sam.pdf,10
P35_DASTYARI_Sam_10_23,DASTYARI_Sam,P35_DASTYARI_Sam,"Taxi 13 Nov 14",2014-11-13,0000-00-00,76.79,P35_DASTYARI_Sam.pdf,10
P35_DASTYARI_Sam_10_24,DASTYARI_Sam,P35_DASTYARI_Sam,"Taxi 16 Nov 14",2014-11-16,0000-00-00,79.48,P35_DASTYARI_Sam.pdf,10
P35_DASTYARI_Sam_10_25,DASTYARI_Sam,P35_DASTYARI_Sam,"Taxi 16 Nov 14",2014-11-16,0000-00-00,27.85,P35_DASTYARI_Sam.pdf,10
P35_DASTYARI_Sam_10_26,DASTYARI_Sam,P35_DASTYARI_Sam,"Taxi 17 Nov 14",2014-11-17,0000-00-00,31.18,P35_DASTYARI_Sam.pdf,10
P35_DASTYARI_Sam_10_27,DASTYARI_Sam,P35_DASTYARI_Sam,"Brisbane 16 Dec 14",2014-12-16,0000-00-00,185.73,P35_DASTYARI_Sam.pdf,10
P35_DASTYARI_Sam_19_8,DASTYARI_Sam,P35_DASTYARI_Sam,"Reimbursement of taxi 22 Mar 14",2014-03-22,0000-00-00,-36.09,P35_DASTYARI_Sam.pdf,19
P35_DASTYARI_Sam_19_9,DASTYARI_Sam,P35_DASTYARI_Sam,"Reimbursement of taxi (service fee) 22 Mar 14",2014-03-22,0000-00-00,-3.97,P35_DASTYARI_Sam.pdf,19
P35_DAY_Bob_9_18,DAY_Bob,P35_DAY_Bob,"Taxi 12 Nov 14",2014-11-12,0000-00-00,47.27,P35_DAY_Bob.pdf,9
P35_DAY_Bob_9_19,DAY_Bob,P35_DAY_Bob,"Taxi 12 Nov 14",2014-11-12,0000-00-00,37.82,P35_DAY_Bob.pdf,9
P35_DAY_Bob_9_20,DAY_Bob,P35_DAY_Bob,"Taxi 13 Nov 14",2014-11-13,0000-00-00,45.45,P35_DAY_Bob.pdf,9
P35_DUTTON_Peter_15_34,DUTTON_Peter,P35_DUTTON_Peter,"Cairns 2 Jul to 5 Jul 14",2014-07-02,2014-07-05,488.14,P35_DUTTON_Peter.pdf,15
P35_DUTTON_Peter_28_31,DUTTON_Peter,P35_DUTTON_Peter,"Toll charge 10 Aug 13",2013-08-10,0000-00-00,4.00,P35_DUTTON_Peter.pdf,28
P35_DUTTON_Peter_28_32,DUTTON_Peter,P35_DUTTON_Peter,"Toll charge (service fee) 10 Aug 13",2013-08-10,0000-00-00,2.00,P35_DUTTON_Peter.pdf,28
P35_DUTTON_Peter_28_33,DUTTON_Peter,P35_DUTTON_Peter,"Sydney to Canberra 19 Jun 14",2014-06-19,0000-00-00,260.44,P35_DUTTON_Peter.pdf,28
P35_EGGLESTON_Alan_14_27,EGGLESTON_Alan,P35_EGGLESTON_Alan,"Karratha 2 Jul to 3 Jul 13",2013-07-02,2013-07-03,76.16,P35_EGGLESTON_Alan.pdf,14
P35_EMERSON_Craig_11_3,EMERSON_Craig,P35_EMERSON_Craig,"Toll charge (service fee) 25 Feb 12",2012-02-25,0000-00-00,4.00,P35_EMERSON_Craig.pdf,11
P35_EMERSON_Craig_11_4,EMERSON_Craig,P35_EMERSON_Craig,"Toll charge 25 Feb 12",2012-02-25,0000-00-00,14.01,P35_EMERSON_Craig.pdf,11
P35_ENTSCH_Warren_12_26,ENTSCH_Warren,P35_ENTSCH_Warren,"Weipa 22 Jul to 26 Jul 14",2014-07-22,2014-07-26,444.48,P35_ENTSCH_Warren.pdf,12
P35_ENTSCH_Warren_12_27,ENTSCH_Warren,P35_ENTSCH_Warren,"Darwin 17 Aug to 19 Aug 14",2014-08-17,2014-08-19,450.69,P35_ENTSCH_Warren.pdf,12
P35_ENTSCH_Warren_12_28,ENTSCH_Warren,P35_ENTSCH_Warren,"Canberra 26 Sep to 29 Sep 14",2014-09-26,2014-09-29,294.21,P35_ENTSCH_Warren.pdf,12
P35_ENTSCH_Warren_12_29,ENTSCH_Warren,P35_ENTSCH_Warren,"Canberra 24 Oct to 26 Oct 14",2014-10-24,2014-10-26,176.22,P35_ENTSCH_Warren.pdf,12
P35_ENTSCH_Warren_12_30,ENTSCH_Warren,P35_ENTSCH_Warren,"Brisbane 29 Nov to 30 Nov 14",2014-11-29,2014-11-30,167.78,P35_ENTSCH_Warren.pdf,12
P35_ENTSCH_Warren_26_10,ENTSCH_Warren,P35_ENTSCH_Warren,"Toll charge 18 Jul 11",2011-07-18,0000-00-00,2.14,P35_ENTSCH_Warren.pdf,26
P35_ENTSCH_Warren_26_11,ENTSCH_Warren,P35_ENTSCH_Warren,"Toll charge (service fee) 18 Jul 11",2011-07-18,0000-00-00,2.00,P35_ENTSCH_Warren.pdf,26
P35_ENTSCH_Warren_26_12,ENTSCH_Warren,P35_ENTSCH_Warren,"Toll charge (service fee) 12 Oct 12",2012-10-12,0000-00-00,4.00,P35_ENTSCH_Warren.pdf,26
P35_ENTSCH_Warren_26_13,ENTSCH_Warren,P35_ENTSCH_Warren,"Toll charge 12 Oct 12",2012-10-12,0000-00-00,11.67,P35_ENTSCH_Warren.pdf,26
P35_ENTSCH_Warren_26_14,ENTSCH_Warren,P35_ENTSCH_Warren,"Cooktown 7 Jun to 8 Jun 13",2013-06-07,2013-06-08,135.36,P35_ENTSCH_Warren.pdf,26
P35_ENTSCH_Warren_26_15,ENTSCH_Warren,P35_ENTSCH_Warren,"Hire car costs adj Darwin 2 May to 3 May 14",2014-05-02,2014-05-03,-63.47,P35_ENTSCH_Warren.pdf,26
P35_ENTSCH_Warren_26_16,ENTSCH_Warren,P35_ENTSCH_Warren,"Canberra 20 Jun to 22 Jun 14",2014-06-20,2014-06-22,215.83,P35_ENTSCH_Warren.pdf,26
P35_FAWCETT_David_12_29,FAWCETT_David,P35_FAWCETT_David,"Canberra 11 Jul to 13 Jul 14",2014-07-11,2014-07-13,344.84,P35_FAWCETT_David.pdf,12
P35_FEENEY_David_12_25,FEENEY_David,P35_FEENEY_David,"Taxi 16 Oct 14",2014-10-16,0000-00-00,57.94,P35_FEENEY_David.pdf,12
P35_FIFIELD_Mitch_12_23,FIFIELD_Mitch,P35_FIFIELD_Mitch,"Moree to Sydney 9 Aug to 17 Aug 14",2014-08-09,2014-08-17,1403.27,P35_FIFIELD_Mitch.pdf,12
P35_FIFIELD_Mitch_12_24,FIFIELD_Mitch,P35_FIFIELD_Mitch,"Toll charges 9 Aug to 17 Aug 14",2014-08-09,2014-08-17,19.00,P35_FIFIELD_Mitch.pdf,12
P35_FIFIELD_Mitch_12_25,FIFIELD_Mitch,P35_FIFIELD_Mitch,"Fuel charges 14 Aug 14",2014-08-14,0000-00-00,109.09,P35_FIFIELD_Mitch.pdf,12
P35_FORREST_John_8_3,FORREST_John,P35_FORREST_John,"Toll charge (service fee) 17 Aug 12",2012-08-17,0000-00-00,2.00,P35_FORREST_John.pdf,8
P35_FORREST_John_8_4,FORREST_John,P35_FORREST_John,"Toll charge 17 Aug 12",2012-08-17,0000-00-00,5.79,P35_FORREST_John.pdf,8
P35_GALLACHER_Alex_12_3,GALLACHER_Alex,P35_GALLACHER_Alex,"Darwin 17 Aug to 19 Aug 14",2014-08-17,2014-08-19,265.85,P35_GALLACHER_Alex.pdf,12
P35_GRAY_Gary_12_20,GRAY_Gary,P35_GRAY_Gary,"Toll charges between 23 Jul and 25 Jul 14",2014-07-23,2014-07-25,15.30,P35_GRAY_Gary.pdf,12
P35_GRAY_Gary_12_21,GRAY_Gary,P35_GRAY_Gary,"Toll charges (service fee) between 23 Jul and 25 Jul 14",2014-07-23,2014-07-25,4.00,P35_GRAY_Gary.pdf,12
P35_GRAY_Gary_12_22,GRAY_Gary,P35_GRAY_Gary,"Sydney 23 Jul to 25 Jul 14",2014-07-23,2014-07-25,348.28,P35_GRAY_Gary.pdf,12
P35_GRAY_Gary_12_23,GRAY_Gary,P35_GRAY_Gary,"Kununurra 8 Sep to 10 Sep 14",2014-09-08,2014-09-10,427.12,P35_GRAY_Gary.pdf,12
P35_GRAY_Gary_12_24,GRAY_Gary,P35_GRAY_Gary,"Adelaide 29 Oct to 31 Oct 14",2014-10-29,2014-10-31,153.80,P35_GRAY_Gary.pdf,12
P35_GRAY_Gary_12_25,GRAY_Gary,P35_GRAY_Gary,"Darwin 3 Nov to 8 Nov 14",2014-11-03,2014-11-08,670.59,P35_GRAY_Gary.pdf,12
P35_GRAY_Gary_12_26,GRAY_Gary,P35_GRAY_Gary,"Gove 7 Nov 14",2014-11-07,0000-00-00,207.64,P35_GRAY_Gary.pdf,12
P35_GRAY_Gary_12_27,GRAY_Gary,P35_GRAY_Gary,"Whyalla 25 Nov to 27 Nov 14",2014-11-25,2014-11-27,148.55,P35_GRAY_Gary.pdf,12
P35_GRAY_Gary_12_28,GRAY_Gary,P35_GRAY_Gary,"Darwin to Kununurra 4 Dec to 6 Dec 14",2014-12-04,2014-12-06,697.30,P35_GRAY_Gary.pdf,12
P35_GRAY_Gary_24_18,GRAY_Gary,P35_GRAY_Gary,"Darwin 30 Jul to 3 Aug 13",2013-07-30,2013-08-03,537.37,P35_GRAY_Gary.pdf,24
P35_GRAY_Gary_24_19,GRAY_Gary,P35_GRAY_Gary,"Broome 24 Aug to 25 Aug 13",2013-08-24,2013-08-25,484.13,P35_GRAY_Gary.pdf,24
P35_GRAY_Gary_24_20,GRAY_Gary,P35_GRAY_Gary,"Darwin 10 Apr to 11 Apr 14",2014-04-10,2014-04-11,80.08,P35_GRAY_Gary.pdf,24
P35_GRIERSON_Sharon_5_3,GRIERSON_Sharon,P35_GRIERSON_Sharon,"Toll charge (service fee) 1 Jun 12",2012-06-01,0000-00-00,2.00,P35_GRIERSON_Sharon.pdf,5
P35_GRIERSON_Sharon_5_4,GRIERSON_Sharon,P35_GRIERSON_Sharon,"Toll charge 1 Jun 12",2012-06-01,0000-00-00,9.01,P35_GRIERSON_Sharon.pdf,5
P35_GRIERSON_Sharon_5_5,GRIERSON_Sharon,P35_GRIERSON_Sharon,"Toll charge (service fee) 24 Aug 12",2012-08-24,0000-00-00,2.00,P35_GRIERSON_Sharon.pdf,5
P35_GRIERSON_Sharon_5_6,GRIERSON_Sharon,P35_GRIERSON_Sharon,"Toll charge 24 Aug 12",2012-08-24,0000-00-00,2.50,P35_GRIERSON_Sharon.pdf,5
P35_GRIERSON_Sharon_5_7,GRIERSON_Sharon,P35_GRIERSON_Sharon,"Toll charge 24 Aug 12",2012-08-24,0000-00-00,6.52,P35_GRIERSON_Sharon.pdf,5
P35_GRIGGS_Natasha_21_13,GRIGGS_Natasha,P35_GRIGGS_Natasha,"Toll charge 27 Apr 13",2013-04-27,0000-00-00,6.31,P35_GRIGGS_Natasha.pdf,21
P35_GRIGGS_Natasha_21_14,GRIGGS_Natasha,P35_GRIGGS_Natasha,"Toll charge (service fee) 27 Apr 13",2013-04-27,0000-00-00,4.00,P35_GRIGGS_Natasha.pdf,21
P35_GRIGGS_Natasha_21_15,GRIGGS_Natasha,P35_GRIGGS_Natasha,"Toll charges 30 Apr to 2 May 13",2013-04-30,2013-05-02,33.00,P35_GRIGGS_Natasha.pdf,21
P35_GRIGGS_Natasha_21_16,GRIGGS_Natasha,P35_GRIGGS_Natasha,"Toll charges 30 Apr to 2 May 13",2013-04-30,2013-05-02,33.00,P35_GRIGGS_Natasha.pdf,21
P35_GRIGGS_Natasha_21_17,GRIGGS_Natasha,P35_GRIGGS_Natasha,"Toll charges 30 Apr to 2 May 13",2013-04-30,2013-05-02,33.00,P35_GRIGGS_Natasha.pdf,21
P35_GRIGGS_Natasha_21_18,GRIGGS_Natasha,P35_GRIGGS_Natasha,"Toll charges 30 Apr to 2 May 13",2013-04-30,2013-05-02,33.00,P35_GRIGGS_Natasha.pdf,21
P35_HALL_Jill_18_10,HALL_Jill,P35_HALL_Jill,"Toll charge (service fee) 12 Mar 12",2012-03-12,0000-00-00,2.00,P35_HALL_Jill.pdf,18
P35_HALL_Jill_18_11,HALL_Jill,P35_HALL_Jill,"Toll charge 12 Mar 12",2012-03-12,0000-00-00,2.73,P35_HALL_Jill.pdf,18
P35_HALL_Jill_18_12,HALL_Jill,P35_HALL_Jill,"Sydney to Newcastle 21 Mar 14",2014-03-21,0000-00-00,198.89,P35_HALL_Jill.pdf,18
P35_HALL_Jill_8_3,HALL_Jill,P35_HALL_Jill,"Sydney to Newcastle 28 Nov 14",2014-11-28,0000-00-00,166.42,P35_HALL_Jill.pdf,8
P35_HANSON-YOUNG_Sarah_11_3,HANSON-YOUNG_Sarah,P35_HANSON-YOUNG_Sarah,"Canberra 11 Jul to 14 Jul 14",2014-07-11,2014-07-14,244.40,P35_HANSON-YOUNG_Sarah.pdf,11
P35_HANSON-YOUNG_Sarah_11_4,HANSON-YOUNG_Sarah,P35_HANSON-YOUNG_Sarah,"Derby to Broome 30 Jul 14",2014-07-30,0000-00-00,119.14,P35_HANSON-YOUNG_Sarah.pdf,11
P35_HANSON-YOUNG_Sarah_11_5,HANSON-YOUNG_Sarah,P35_HANSON-YOUNG_Sarah,"Broome 30 Jul 14",2014-07-30,0000-00-00,119.74,P35_HANSON-YOUNG_Sarah.pdf,11
P35_HANSON-YOUNG_Sarah_11_6,HANSON-YOUNG_Sarah,P35_HANSON-YOUNG_Sarah,"Canberra 29 Aug to 1 Sep 14",2014-08-29,2014-09-01,216.53,P35_HANSON-YOUNG_Sarah.pdf,11
P35_HANSON-YOUNG_Sarah_11_7,HANSON-YOUNG_Sarah,P35_HANSON-YOUNG_Sarah,"Canberra 29 Aug to 1 Sep 14",2014-08-29,2014-09-01,55.09,P35_HANSON-YOUNG_Sarah.pdf,11
P35_HANSON-YOUNG_Sarah_11_8,HANSON-YOUNG_Sarah,P35_HANSON-YOUNG_Sarah,"Canberra 26 Sep to 30 Sep 14",2014-09-26,2014-09-30,397.32,P35_HANSON-YOUNG_Sarah.pdf,11
P35_HANSON-YOUNG_Sarah_25_26,HANSON-YOUNG_Sarah,P35_HANSON-YOUNG_Sarah,"Canberra 8 Feb to 11 Feb 13",2013-02-08,2013-02-11,178.84,P35_HANSON-YOUNG_Sarah.pdf,25
P35_HANSON-YOUNG_Sarah_25_27,HANSON-YOUNG_Sarah,P35_HANSON-YOUNG_Sarah,"Canberra 15 Mar to 18 Mar 13",2013-03-15,2013-03-18,172.94,P35_HANSON-YOUNG_Sarah.pdf,25
P35_HANSON-YOUNG_Sarah_25_28,HANSON-YOUNG_Sarah,P35_HANSON-YOUNG_Sarah,"Canberra 6 Dec to 9 Dec 13",2013-12-06,2013-12-09,232.72,P35_HANSON-YOUNG_Sarah.pdf,25
P35_HAYES_Chris_20_16,HAYES_Chris,P35_HAYES_Chris,"Reimbursement of taxi 20 Sep 13",2013-09-20,0000-00-00,-9.82,P35_HAYES_Chris.pdf,20
P35_HAYES_Chris_20_17,HAYES_Chris,P35_HAYES_Chris,"Reimbursement of taxi (service fee) 20 Sep 13",2013-09-20,0000-00-00,-1.08,P35_HAYES_Chris.pdf,20
